[n]	[m]	[probability]
4261	3159	0.152101
4262	2831	0.098590
4263	6376	0.106653
4264	4787	0.217406
4265	7425	0.085484
4266	2947	0.160029
4267	4952	0.128053
4268	4977	0.130732
4269	3999	0.093277
4270	5184	0.303148
4271	5756	0.113803
4272	4211	0.351147
4273	5507	0.433841
4274	3490	0.200151
4275	3904	0.131997
4276	3464	0.239382
4277	5668	0.148397
4278	6036	0.118907
4279	3904	0.097369
4280	4079	0.109678
4281	4572	0.106997
4282	5257	0.220380
4283	4964	0.129463
4284	3720	0.288856
4285	5924	0.214981
4286	3424	0.085117
4287	6027	0.108699
4288	7022	0.084258
4289	6366	0.067973
4290	7343	0.089569
4291	7343	0.089569
4292	3028	0.144008
4293	2752	0.121567
4294	6652	0.209295
4295	5665	0.404645
4296	3422	0.409179
4297	5387	0.368786
4298	5903	0.077319
4299	6744	0.171828
4300	6093	0.707165
4301	5634	0.189058
4302	4599	0.428236
4303	2942	0.114027
4304	3371	0.139845
4305	3159	0.190120
4306	2736	0.084235
4307	3089	0.221972
4308	7570	0.096242
4309	3234	0.217298
4310	3033	0.145935
4311	5385	0.312063
4312	7343	0.094494
4313	7343	0.094494
4314	4237	0.445033
4315	5596	0.213803
4316	5131	0.233759
4317	4695	0.130311
4318	5727	0.186691
4319	2665	0.133173
4320	4787	0.215155
4321	5184	1.000000
4322	5668	0.223953
4323	3464	0.351069
4324	6212	0.133589
4325	5451	0.433953
4326	2744	0.073035
4327	7498	0.090959
4328	4471	0.307707
4329	3464	0.285598
4330	6376	1.000000
4331	4289	0.400361
4332	5507	0.308407
4333	4226	0.149763
4334	4554	0.336910
4335	4997	0.577510
4336	5676	0.198980
4337	2858	0.094318
4338	2599	0.270555
4339	4791	0.251107
4340	6112	0.132418
4341	5542	0.302159
4342	5402	0.421408
4343	5816	0.098774
4344	5221	0.218346
4345	4825	0.082620
4346	4009	0.241192
4347	3159	0.209788
4348	7077	0.078669
4349	4977	0.107653
4350	4960	0.205993
4351	5808	0.176728
4352	6726	0.159324
4353	5926	0.141988
4354	6376	1.000000
4355	6744	0.158827
4356	5327	0.137159
4357	5387	0.355148
4358	6652	0.267080
4359	5767	0.089829
4360	4554	0.335555
4361	5567	0.245773
4362	4138	0.263188
4363	5517	0.101921
4364	4793	0.245142
4365	4237	0.322840
4366	5131	0.204408
4367	4997	0.560145
4368	4838	0.132658
4369	5878	0.193169
4370	5451	0.305499
4371	5130	0.103450
4372	5493	0.280377
4373	6693	0.103076
4374	2655	0.141284
4375	4748	0.271563
4376	5493	0.247873
4377	4744	0.196943
4378	6652	0.239729
4379	7498	0.094321
4380	3449	0.148371
4381	3490	0.283451
4382	7570	0.089403
4383	6035	0.092839
4384	5950	0.136082
4385	5665	0.301523
4386	6104	0.262483
4387	2994	0.146236
4388	5426	0.129250
4389	4838	0.193041
4390	6248	0.179326
4391	3887	0.059247
4392	5094	0.232286
4393	5986	0.130193
4394	5665	0.454966
4395	4580	0.343008
4396	6726	0.137051
4397	6093	0.606039
4398	5498	0.675453
4399	7401	0.076795
4400	6886	0.160206
4401	4237	0.221827
4402	5507	0.307918
4403	5184	0.315635
4404	5774	0.442083
4405	3422	0.495765
4406	6273	0.571871
4407	5605	0.195283
4408	6366	0.099728
4409	4748	0.269529
4410	6376	0.154914
4411	6093	0.654799
4412	5878	0.209567
4413	5951	0.531111
4414	6093	0.485503
4415	6063	0.095739
4416	2742	0.088262
4417	4550	0.303920
4418	6593	0.093119
4419	5013	0.074657
4420	4366	0.094836
4421	6693	0.105710
4422	6456	0.138428
4423	3490	0.308163
4424	7368	0.094963
4425	3930	0.141856
4426	6233	0.109743
4427	7077	0.099904
4428	3162	0.214920
4429	4517	0.371900
4430	4531	0.268324
4431	4695	0.132780
4432	5592	0.093864
4433	5184	0.350697
4434	5094	0.158056
4435	3764	0.075713
4436	5184	0.396462
4437	4138	0.249124
4438	5543	0.209600
4439	3162	0.251457
4440	6035	0.101384
4441	5958	0.101444
4442	4826	0.129688
4443	6861	0.120499
4444	4632	0.234033
4445	6223	0.093509
4446	5773	0.195988
4447	6705	0.100437
4448	4455	0.089097
4449	6886	0.158061
4450	5634	0.194904
4451	5605	0.178757
4452	5493	0.157892
4453	5920	0.211762
4454	7586	0.149453
4455	4471	0.241201
4456	5468	0.254605
4457	6160	0.176548
4458	6093	0.599516
4459	6248	0.222639
4460	5239	0.452436
4461	5498	0.648248
4462	6311	0.102832
4463	6227	0.131530
4464	4952	0.188495
4465	7585	0.090387
4466	3422	0.438955
4467	4997	0.469537
4468	4227	0.220557
4469	5257	0.177485
4470	5920	0.268770
4471	6273	0.456682
4472	5808	0.116699
4473	4826	0.104681
4474	4059	0.187478
4475	5517	0.121371
4476	5498	0.268078
4477	5617	0.200538
4478	6200	0.259887
4479	5451	0.462008
4480	4145	0.097280
4481	5774	0.373903
4482	4695	0.120652
4483	6576	0.212048
4484	6456	0.140095
4485	3378	0.099111
4486	5665	0.517244
4487	4531	0.219328
4488	3449	0.223809
4489	3047	0.090575
4490	5644	0.132260
4491	6652	0.237134
4492	3490	0.320653
4493	4872	0.118255
4494	4145	0.108503
4495	3839	0.080651
4496	4138	0.181998
4497	6310	0.308763
4498	6160	0.152395
4499	7194	0.122572
4500	5617	0.186420
4501	5644	0.159627
4502	2977	0.129709
4503	6227	0.323965
4504	6035	0.103478
4505	6227	0.408789
4506	4365	0.332036
4507	5986	0.108680
4508	5184	1.000000
4509	5094	0.151086
4510	5239	0.518073
4511	6081	0.108324
4512	4379	0.471995
4513	6182	0.144076
4514	5774	0.237660
4515	7037	0.106814
4516	6395	0.302866
4517	2802	0.100769
4518	3185	0.060726
4519	6182	0.122743
4520	3303	0.146596
4521	5634	0.184428
4522	3065	0.107825
4523	5566	0.286441
4524	5781	0.215688
4525	6676	0.103211
4526	5951	0.483968
4527	5067	0.354609
4528	3418	0.156028
4529	5249	0.187548
4530	5339	0.390420
4531	4304	0.424225
4532	5321	0.147432
4533	5920	0.322513
4534	5292	0.299402
4535	7586	0.155865
4536	6093	0.472151
4537	6272	0.150554
4538	7235	0.113597
4539	4379	0.138494
4540	6104	0.198548
4541	5451	0.488375
4542	5471	0.246288
4543	7493	0.118610
4544	5451	0.331201
4545	5471	0.312884
4546	5951	0.301797
4547	5100	0.446910
4548	5682	0.092345
4549	3840	0.162617
4550	4599	0.398689
4551	6012	0.207238
4552	3634	0.200726
4553	4517	0.208671
4554	2999	0.370170
4555	4149	0.094767
4556	6222	0.236762
4557	2917	0.165665
4558	3418	0.163867
4559	6460	0.185961
4560	5360	0.150175
4561	4059	0.477922
4562	4486	0.261892
4563	6375	0.106222
4564	5665	0.407966
4565	4036	0.075321
4566	6442	0.292323
4567	5321	0.172623
4568	6273	0.563536
4569	7522	0.090041
4570	7338	0.104987
4571	5222	0.130301
4572	3012	0.078144
4573	6226	0.105702
4574	3997	0.133949
4575	5094	0.155392
4576	4664	0.164352
4577	4893	0.092159
4578	5781	0.182882
4579	3247	0.160643
4580	3507	0.218876
4581	3083	0.096131
4582	5144	0.430654
4583	5790	0.169451
4584	5231	0.120274
4585	3799	0.204487
4586	6245	0.260863
4587	4817	0.119988
4588	4413	0.098699
4589	5882	0.083395
4590	5920	0.376593
4591	5789	0.087554
4592	6227	0.352450
4593	5735	0.067543
4594	6652	0.337732
4595	6075	0.121878
4596	6012	0.224235
4597	5735	0.077227
4598	6652	0.337998
4599	5184	1.000000
4600	5862	0.095131
4601	3685	0.139021
4602	5451	0.295538
4603	5451	0.279472
4604	5144	0.429217
4605	3970	0.375456
4606	5471	0.340040
4607	5566	0.229245
4608	4068	0.049449
4609	6273	0.408818
4610	5344	0.201730
4611	5749	0.156188
4612	4935	0.049919
4613	5512	0.078148
4614	2802	0.091434
4615	4304	0.453403
4616	4748	0.223621
4617	5471	0.243044
4618	4365	0.318044
4619	4940	0.183434
4620	6214	0.509016
4621	3532	0.110422
4622	6104	0.351488
4623	6941	0.123347
4624	3550	0.234273
4625	4758	0.149873
4626	3970	0.601644
4627	7540	0.138879
4628	4486	0.233131
4629	3507	0.200098
4630	5239	0.598277
4631	5471	0.281472
4632	6356	0.094204
4633	5901	0.086327
4634	5228	0.107832
4635	5781	0.285167
4636	6695	0.145577
4637	6793	0.119813
4638	5638	0.223859
4639	6576	1.000000
4640	4664	0.158621
4641	6343	0.294827
4642	6222	0.294897
4643	4400	0.099559
4644	6858	0.241141
4645	4898	0.301294
4646	5471	0.375457
4647	6012	0.250052
4648	5249	0.192554
4649	4874	0.342358
4650	6343	0.382712
4651	3997	0.210162
4652	5327	0.181451
4653	2729	0.412258
4654	3027	0.061981
4655	6356	0.092264
4656	6353	0.178177
4657	6793	0.317523
4658	5133	0.215987
4659	5709	0.149831
4660	6201	0.171984
4661	5951	0.275000
4662	5184	1.000000
4663	6298	0.316179
4664	5240	0.272865
4665	4365	0.478426
4666	5320	0.154369
4667	6226	0.122467
4668	3247	0.204979
4669	5556	0.402814
4670	4176	0.208640
4671	7490	0.128499
4672	4579	0.087905
4673	4987	0.076282
4674	3125	0.141714
4675	4873	0.128705
4676	4874	0.293669
4677	6527	0.166799
4678	4510	0.086132
4679	4400	0.167993
4680	3799	0.163149
4681	7484	0.137228
4682	5239	0.456244
4683	6083	0.121023
4684	6104	0.258197
4685	6583	0.232410
4686	6353	0.166798
4687	6979	0.148700
4688	7822	0.129954
4689	7490	0.133302
4690	3763	0.099952
4691	4971	0.163315
4692	6793	0.212878
4693	6793	0.241408
4694	5526	0.149254
4695	6454	1.000000
4696	5232	0.047486
4697	6376	1.000000
4698	6226	0.127144
4699	3247	0.163876
4700	5665	0.339130
4701	4898	0.273090
4702	4870	0.091729
4703	6617	0.351122
4704	7392	0.133458
4705	5218	0.111041
4706	5249	0.187576
4707	5749	0.139679
4708	6583	0.244382
4709	6556	0.131199
4710	5471	0.232692
4711	5336	0.043816
4712	6194	0.232219
4713	6678	0.316497
4714	5518	0.150953
4715	7222	0.144807
4716	3012	0.082757
4717	5184	1.000000
4718	6292	0.173969
4719	6609	0.314014
4720	5162	0.271545
4721	3593	0.104060
4722	6245	0.251561
4723	6617	0.326762
4724	5162	0.141836
4725	3436	0.153542
4726	6054	0.458911
4727	5100	0.461371
4728	3981	0.174534
4729	5749	0.145168
4730	5920	0.231082
4731	6622	0.368246
4732	3669	0.184416
4733	6678	0.274722
4734	6643	0.261640
4735	6793	0.405630
4736	6338	0.097436
4737	6793	0.392654
4738	5239	0.289478
4739	6343	0.376422
4740	5106	0.317510
4741	6583	0.299135
4742	6343	0.434441
4743	4904	0.113615
4744	3047	0.093376
4745	3274	0.073505
4746	5491	0.179482
4747	5471	0.263133
4748	5521	0.166323
4749	5336	0.044322
4750	5162	0.218244
4751	4904	0.141197
4752	6638	0.288608
4753	6805	0.185031
4754	5375	0.279186
4755	6514	0.201194
4756	5162	0.230247
4757	6310	0.592073
4758	5554	0.189327
4759	6622	0.298321
4760	3593	0.111531
4761	4904	0.138378
4762	5306	0.248502
4763	3434	0.149677
4764	6375	0.168591
4765	4037	0.229348
4766	6165	0.276378
4767	5390	0.248454
4768	5667	0.145755
4769	5183	0.273966
4770	4873	0.145122
4771	6353	0.230424
4772	6283	0.139097
4773	5240	0.326958
4774	3216	0.177947
4775	5184	1.000000
4776	6551	0.210109
4777	3413	0.196535
4778	6292	0.176385
4779	6283	0.195758
4780	6001	0.053419
4781	7072	1.000000
4782	6361	0.241970
4783	6085	0.137082
4784	5067	0.309552
4785	5588	0.235778
4786	3216	0.177230
4787	6514	0.206195
4788	5518	0.121907
4789	5375	0.291842
4790	5750	0.147974
4791	5162	0.292460
4792	5667	0.119949
4793	3413	0.234959
4794	6882	0.194558
4795	6141	0.142790
4796	6822	0.091375
4797	6796	0.288518
4798	5491	0.199037
4799	6545	0.144738
4800	5067	0.356200
4801	4730	0.207069
4802	4981	0.075896
4803	5194	0.214877
4804	5967	0.251978
4805	6734	0.316893
4806	5390	0.202743
4807	5702	0.257692
4808	6855	0.174540
4809	5922	0.163656
4810	5342	0.245781
4811	5176	0.042630
4812	6796	0.285619
4813	4510	0.114072
4814	6054	0.598341
4815	6638	0.302333
4816	5021	0.086068
4817	4863	0.137504
4818	6551	0.189852
4819	5554	0.211505
4820	6059	0.369280
4821	6292	0.147274
4822	3125	0.164300
4823	6085	0.123138
4824	6609	0.341797
4825	6194	0.222207
4826	4310	0.149015
4827	5362	0.306844
4828	3970	0.605800
4829	5967	0.244341
4830	6310	0.547668
4831	4102	0.141172
4832	6343	0.409436
4833	5471	1.000000
4834	6124	0.216367
4835	6165	0.275114
4836	6556	0.125719
4837	6185	0.111727
4838	6283	0.227591
4839	5306	0.258022
4840	5588	0.260458
4841	6168	0.115345
4842	3970	0.481811
4843	5922	0.139263
4844	3968	0.035343
4845	5396	0.281335
4846	6469	0.267640
4847	6541	0.220882
4848	6786	0.161168
4849	6054	0.592371
4850	3434	0.148730
4851	5200	0.230855
4852	5884	0.169783
4853	6370	0.128959
4854	5528	0.208127
4855	6283	0.256978
4856	5306	0.277611
4857	5306	0.242419
4858	6545	0.136696
4859	6340	0.285245
4860	7515	0.195529
4861	4222	0.255348
4862	6370	0.181932
4863	4871	0.087188
4864	5750	0.137143
4865	6822	0.091493
4866	6343	0.453848
4867	6340	0.308386
4868	5491	0.173653
4869	5184	1.000000
4870	4333	0.264776
4871	5446	0.199691
4872	3791	0.099985
4873	3244	0.072395
4874	5407	0.042082
4875	3105	0.096598
4876	4050	0.246934
4877	4871	0.076450
4878	5044	0.134321
4879	6669	0.250017
4880	4878	0.063715
4881	5702	0.278396
4882	6775	0.072985
4883	5667	0.082397
4884	4992	0.137309
4885	5967	0.240082
4886	6669	0.214682
4887	3970	0.435654
4888	5539	0.215118
4889	3970	0.502840
4890	6399	0.155168
4891	7515	0.232840
4892	7515	0.232840
4893	7515	0.232840
4894	7515	0.232840
4895	3280	0.064034
4896	5225	0.098672
4897	5184	1.000000
4898	5489	0.117823
4899	5417	0.202459
4900	3413	0.242546
4901	6165	0.250093
4902	6459	0.285191
4903	3280	0.051898
4904	5450	0.243932
4905	5106	0.465274
4906	5375	0.280045
4907	6165	0.245921
4908	3791	0.082749
4909	6805	0.211626
4910	6310	0.413487
4911	6329	0.135446
4912	4926	0.168454
4913	3908	0.113040
4914	6961	0.062343
4915	5946	0.191901
4916	5362	0.271483
4917	4394	0.122696
4918	4394	0.169379
4919	5171	0.146880
4920	5342	0.253484
4921	5306	0.182135
4922	5579	0.351963
4923	6109	0.229155
4924	6678	0.348276
4925	6745	0.145831
4926	5535	0.194917
4927	5579	0.514540
4928	5306	0.257292
4929	6786	0.166549
4930	6748	0.147417
4931	6793	1.000000
4932	3745	0.103579
4933	6329	0.150505
4934	6361	0.298885
4935	6805	0.184312
4936	6796	0.275033
4937	5684	0.056299
4938	7265	0.120059
4939	4174	0.166304
4940	5492	0.108497
4941	3413	0.240577
4942	5795	0.117040
4943	5407	0.034307
4944	6361	0.279107
4945	6786	0.117466
4946	3594	0.162371
4947	6638	0.198226
4948	4433	0.039956
4949	4319	0.153545
4950	5877	0.285675
4951	5171	0.164682
4952	5539	0.225195
4953	5588	0.239568
4954	4608	0.039190
4955	6617	0.162603
4956	3284	0.352478
4957	4871	0.088248
4958	6165	0.203030
4959	3146	0.073079
4960	6367	0.247726
4961	5184	1.000000
4962	6327	0.300858
4963	5306	0.163908
4964	5885	0.356001
4965	5400	0.213407
4966	6291	0.071048
4967	6855	0.198051
4968	3146	0.074247
4969	5738	0.032747
4970	5108	0.262435
4971	6775	0.090310
4972	6176	0.211584
4973	6374	0.056812
4974	6541	0.269571
4975	5279	0.025336
4976	6805	0.178246
4977	6651	0.356918
4978	5175	0.178015
4979	6361	0.327876
4980	3504	0.046284
4981	5877	0.288204
4982	6054	0.562053
4983	6343	0.345210
4984	6798	0.247313
4985	6343	0.275673
4986	5329	0.259520
4987	6399	0.159108
4988	5702	0.244015
4989	5742	0.193877
4990	4222	0.256806
4991	6961	0.079925
4992	5450	0.244853
4993	6184	0.157714
4994	6862	0.104741
4995	6295	0.208998
4996	4640	0.031694
4997	6862	0.117409
4998	6552	0.196751
4999	5342	0.231324
5000	6295	0.222754
5001	6862	0.114843
5002	4433	0.035019
5003	5734	0.166611
5004	6609	0.277249
5005	6751	0.129810
5006	6343	0.299751
5007	6252	0.237957
5008	6751	0.132084
5009	5534	0.165191
5010	5795	0.124175
5011	4608	0.039079
5012	6907	0.118254
5013	5877	0.256429
5014	6500	0.080443
5015	6751	0.105609
5016	6868	0.132142
5017	5604	0.223385
5018	6185	0.106363
5019	6774	0.280421
5020	6552	0.304907
5021	6871	0.125400
5022	5795	0.118360
5023	6669	0.205048
5024	6669	0.205048
5025	6669	0.205048
5026	6669	0.205048
5027	6669	0.205048
5028	6669	0.205048
5029	6669	0.205048
5030	6803	0.385093
5031	6364	0.182039
5032	7463	0.082797
5033	6900	0.082638
5034	6939	0.128916
5035	3146	0.071476
5036	5887	0.041610
5037	6796	0.336485
5038	5175	0.212104
5039	5702	0.257778
5040	5684	0.047317
5041	5843	0.140238
5042	3504	0.050034
5043	6546	0.197595
5044	6343	0.296752
5045	6939	0.124661
5046	3284	0.357513
5047	6875	0.119862
5048	6774	0.230239
5049	4482	0.115632
5050	4482	0.115632
5051	7515	0.268025
5052	6819	0.071314
5053	4888	0.135278
5054	5737	0.243810
5055	6043	0.075331
5056	3594	0.127267
5057	6961	0.075011
5058	3284	0.298148
5059	7515	0.246754
5060	7515	0.246754
5061	7515	0.246754
5062	7515	0.246754
5063	6868	0.108164
5064	5306	0.142405
5065	3146	0.079609
5066	3896	0.163257
5067	3896	0.163257
5068	3896	0.163257
5069	3896	0.163257
5070	3896	0.163257
5071	3896	0.163257
5072	3896	0.163257
5073	3696	0.225149
5074	5406	0.101731
5075	6892	0.132801
5076	6772	0.351413
5077	6946	0.083479
5078	6877	0.091021
5079	6116	0.036330
5080	3504	0.040466
5081	6877	0.091154
5082	4443	0.451635
5083	4387	0.146235
5084	4592	0.125859
5085	4592	0.125859
5086	6667	0.233011
5087	5585	0.044209
5088	3346	0.088077
5089	6906	0.097350
5090	6900	0.087457
5091	7263	0.072711
5092	6286	0.044255
5093	6790	0.293782
5094	6305	0.030513
5095	6291	0.071276
5096	6176	0.299317
5097	4482	0.119984
5098	5329	0.210159
5099	5890	0.179892
5100	3280	0.060918
5101	6790	0.277670
5102	4926	0.151843
5103	6541	0.241382
5104	4697	0.150384
5105	4697	0.150384
5106	4697	0.150384
5107	4697	0.150384
5108	4697	0.150384
5109	4697	0.150384
5110	4697	0.150384
5111	4697	0.150384
5112	5395	0.277131
5113	5534	0.156508
5114	4541	0.216634
5115	6609	0.229675
5116	4592	0.143460
5117	4592	0.143460
5118	7308	1.000000
5119	6772	0.373243
5120	5795	0.116368
5121	5795	0.116368
5122	5795	0.116368
5123	6798	0.217746
5124	6798	0.217746
5125	6855	0.216652
5126	3516	0.192181
5127	4091	0.173343
5128	6745	0.174180
5129	5737	0.212773
5130	5380	0.169970
5131	5380	0.169970
5132	5380	0.169970
5133	5380	0.169970
5134	5380	0.169970
5135	5380	0.169970
5136	5380	0.169970
5137	5380	0.169970
5138	5409	0.335928
5139	4926	0.138554
5140	5867	0.121270
5141	6961	0.077831
5142	7041	0.164072
5143	4541	0.176058
5144	5748	0.123126
5145	6575	0.173262
5146	3502	0.246269
5147	3502	0.246269
5148	3502	0.246269
5149	6374	0.069648
5150	5175	0.275212
5151	5106	0.321714
5152	5291	0.177051
5153	6588	0.219295
5154	6588	0.219295
5155	6588	0.219295
5156	5575	0.323128
5157	5885	0.391191
5158	5885	0.391191
5159	5534	0.145921
5160	6734	0.211934
5161	3896	0.161287
5162	3350	0.430613
5163	3350	0.430613
5164	3350	0.430613
5165	3350	0.430613
5166	5795	0.114479
5167	6286	0.044491
5168	5575	0.274219
5169	6864	0.046070
5170	6288	0.133980
5171	5875	0.145324
5172	5106	0.217111
5173	6774	0.364558
5174	7463	0.097093
5175	5824	0.250792
5176	6990	0.196205
5177	6667	0.269189
5178	5409	0.368713
5179	6790	0.207676
5180	3894	0.044875
5181	4541	0.168971
5182	6555	0.139162
5183	6252	0.187130
5184	5106	0.385949
5185	6772	0.356322
5186	3146	0.060978
5187	3991	0.164628
5188	6184	0.140859
5189	5149	0.130045
5190	5579	0.346041
5191	5821	0.408826
5192	6790	0.235032
5193	6790	0.235032
5194	5652	0.291583
5195	6651	0.266114
5196	4299	0.249609
5197	5289	0.151635
5198	3991	0.183265
5199	6946	0.094720
5200	6667	0.310544
5201	6877	0.075897
5202	7078	0.069158
5203	5575	0.348806
5204	4853	0.098795
5205	4853	0.098795
5206	4853	0.098795
5207	4853	0.098795
5208	4853	0.098795
5209	4853	0.098795
5210	4853	0.098795
5211	6772	0.237575
5212	5400	0.266954
5213	6555	0.156132
5214	6830	0.066022
5215	5392	0.181822
5216	3516	0.300419
5217	6882	0.276368
5218	3516	0.275648
5219	5867	0.112871
5220	5867	0.112871
5221	5867	0.112871
5222	5553	0.341133
5223	6890	0.187084
5224	5885	0.234609
5225	5885	0.234609
5226	5885	0.234609
5227	3542	0.221673
5228	3696	0.381840
5229	4592	0.183565
5230	6575	0.171096
5231	6830	0.076161
5232	6588	0.192347
5233	6588	0.192347
5234	6588	0.192347
5235	6588	0.192347
5236	6793	0.326414
5237	4592	0.135945
5238	9261	1.000000
5239	5400	0.270269
5240	6525	0.081720
5241	6774	0.305499
5242	5446	0.213294
5243	5733	0.217257
5244	5392	0.182262
5245	5008	0.172603
5246	4162	0.100112
5247	6575	0.191701
5248	3736	0.252186
5249	7289	0.065308
5250	7041	0.190171
5251	7041	0.190171
5252	7217	0.066962
5253	5794	0.376582
5254	5575	0.289017
5255	4541	0.150216
5256	3696	0.380119
5257	3377	0.086806
5258	6677	0.246544
5259	7692	0.262387
5260	6184	0.149536
5261	6032	0.091270
5262	3346	0.091670
5263	5575	0.294572
5264	6606	0.338430
5265	4335	0.284115
5266	6575	0.183981
5267	6803	0.361341
5268	6482	0.157425
5269	6793	0.329608
5270	6667	0.292569
5271	6667	0.292569
5272	5885	0.278184
5273	5885	0.278184
5274	5885	0.278184
5275	8096	1.000000
5276	3284	0.300651
5277	7034	0.070782
5278	5180	0.062270
5279	5546	0.090018
5280	6919	0.129404
5281	5149	0.136672
5282	7048	0.069311
5283	6195	0.150907
5284	6468	0.166097
5285	5821	0.341239
5286	7335	0.068847
5287	6706	0.429166
5288	4818	0.127924
5289	3195	0.057601
5290	6706	0.288663
5291	7030	0.084350
5292	7030	0.103360
5293	6461	0.157688
5294	6774	0.195582
5295	5510	0.180445
5296	6938	0.301747
5297	6874	0.430190
5298	6923	0.305883
5299	6533	0.153610
5300	6952	0.125336
5301	7336	0.070564
5302	6667	0.256325
5303	6992	0.146538
5304	6795	0.169022
5305	5008	0.163217
5306	4299	0.145041
5307	3736	0.218557
5308	7130	0.211345
5309	4643	0.115881
5310	5733	0.256346
5311	6904	0.249799
5312	5974	0.137615
5313	5737	0.281913
5314	6943	0.105463
5315	3991	0.213015
5316	6468	0.169553
5317	6625	0.147723
5318	6474	0.089554
5319	9261	1.000000
5320	5061	0.133415
5321	6854	0.165962
5322	5714	0.271012
5323	6054	0.425977
5324	6054	0.425977
5325	6054	0.425977
5326	6054	0.425977
5327	6054	0.425977
5328	6054	0.425977
5329	6054	0.425977
5330	4644	0.136772
5331	6326	0.096317
5332	7515	0.330784
5333	7159	0.075938
5334	6803	0.224681
5335	6495	0.160058
5336	4369	0.096131
5337	5395	0.403990
5338	6706	0.446750
5339	6853	0.141594
5340	4369	0.103795
5341	5085	0.165087
5342	6803	0.326604
5343	5185	0.058430
5344	6032	0.069690
5345	5662	0.172202
5346	5575	0.256195
5347	6706	0.334498
5348	7087	0.150736
5349	3516	0.219884
5350	5439	0.223155
5351	5089	0.126298
5352	6420	0.260408
5353	5974	0.233909
5354	7030	0.096488
5355	5186	0.057131
5356	6234	0.095797
5357	8707	1.000000
5358	6633	0.166223
5359	7335	0.073154
5360	3516	0.276933
5361	6667	0.279593
5362	6667	0.279593
5363	6864	0.076094
5364	5215	0.182519
5365	4648	0.262432
5366	8054	0.220851
5367	7814	0.066198
5368	4592	0.174510
5369	5885	0.296164
5370	5672	0.087172
5371	7052	0.061077
5372	6032	0.095981
5373	6794	0.250431
5374	5395	0.284276
5375	8096	1.000000
5376	4089	0.186125
5377	5056	0.106855
5378	6344	0.052046
5379	6450	0.236329
5380	7438	0.048401
5381	6781	0.071515
5382	10096	1.000000
5383	6495	0.187812
5384	6474	0.161108
5385	7010	0.090774
5386	5890	0.381023
5387	7798	0.086014
5388	4299	0.322833
5389	6923	0.523865
5390	6794	0.251519
5391	4162	0.077571
5392	6612	0.345399
5393	5559	0.060828
5394	4346	0.038591
5395	3516	0.154515
5396	6441	0.086731
5397	3389	0.049284
5398	6938	0.312201
5399	6677	0.216719
5400	5085	0.201857
5401	6791	0.195053
5402	7118	0.104774
5403	3389	0.045638
5404	7118	0.096682
5405	5579	1.000000
5406	5115	0.150675
5407	6833	0.245085
5408	7300	0.087305
5409	6667	0.237995
5410	6474	0.113480
5411	5662	0.150691
5412	6303	0.133119
5413	5579	1.000000
5414	9261	1.000000
5415	5357	0.141508
5416	5185	0.049498
5417	5115	0.137053
5418	7295	0.070282
5419	3779	0.071852
5420	5331	0.107421
5421	3389	0.045527
5422	6558	0.052595
5423	7264	0.088959
5424	5238	0.127308
5425	6853	0.162415
5426	3435	0.045895
5427	6677	0.305617
5428	7507	0.069766
5429	5117	0.285023
5430	7028	0.195253
5431	4225	0.185658
5432	6446	0.093096
5433	6146	0.074988
5434	5579	1.000000
5435	4299	0.256496
5436	5065	0.048919
5437	7692	0.287552
5438	7437	0.083601
5439	3928	0.096746
5440	6146	0.091310
5441	7300	0.105251
5442	6523	0.259289
5443	3779	0.124101
5444	6032	0.087855
5445	7162	0.161449
5446	4643	0.157200
5447	6385	0.172230
5448	7170	0.153869
5449	6533	0.308985
5450	5238	0.107782
5451	6606	0.405148
5452	5322	0.142221
5453	5913	0.076876
5454	4679	0.188104
5455	6466	0.147447
5456	6002	0.093509
5457	5331	0.127389
5458	3928	0.114169
5459	6606	0.362464
5460	6833	0.308370
5461	5460	0.199927
5462	6894	0.171733
5463	5316	0.147747
5464	3408	0.048545
5465	5784	0.195203
5466	7138	0.156493
5467	7257	0.173198
5468	6781	0.088156
5469	7937	0.110002
5470	6854	0.275166
5471	6355	0.321923
5472	6677	0.277741
5473	5654	0.231713
5474	7016	0.116626
5475	5733	0.245555
5476	7477	0.089167
5477	5861	0.151084
5478	7146	0.204897
5479	6938	0.267071
5480	6033	0.238782
5481	5428	0.216836
5482	7473	0.179547
5483	5439	0.275440
5484	6074	0.317288
5485	4273	0.084633
5486	5384	0.115237
5487	6420	0.247639
5488	3435	0.055306
5489	5784	0.207172
5490	6533	0.384175
5491	3408	0.046433
5492	4281	0.293466
5493	4643	0.131423
5494	5428	0.209535
5495	5714	1.000000
5496	5400	0.252517
5497	7131	0.140985
5498	5890	0.202743
5499	6606	0.342055
5500	4273	0.099492
5501	5135	0.143287
5502	5085	0.231363
5503	6809	0.308628
5504	7347	0.135113
5505	7330	0.113602
5506	6993	0.105348
5507	7660	0.154131
5508	7015	0.092400
5509	6228	0.068848
5510	6639	0.181423
5511	6879	0.276238
5512	7660	0.153756
5513	6074	0.329574
5514	4381	0.209344
5515	7424	0.150832
5516	5888	0.089151
5517	7016	0.145122
5518	5374	0.140964
5519	5712	0.173365
5520	7400	0.145999
5521	5370	0.147609
5522	7698	0.122498
5523	5712	0.160797
5524	3756	0.610239
5525	5350	0.250746
5526	6534	0.412451
5527	7660	0.136158
5528	6315	0.064345
5529	5648	0.241710
5530	6809	0.271435
5531	3779	0.091534
