[n]	[m]	[probability]
1441	1670	0.310272
1442	1869	0.313302
1443	2164	0.462906
1444	1065	0.265237
1445	2170	0.115960
1446	2127	0.134164
1447	1521	0.223221
1448	2554	0.150017
1449	1080	0.430205
1450	1343	0.252715
1451	1173	0.313557
1452	1909	0.131779
1453	1340	0.653260
1454	2248	0.222330
1455	2126	0.218221
1456	2012	0.169164
1457	1277	0.139105
1458	1670	0.313357
1459	2091	0.339544
1460	1436	0.458121
1461	1622	0.805723
1462	1283	0.344715
1463	1916	0.108022
1464	1942	0.564751
1465	1324	0.281367
1466	2182	0.138582
1467	1966	0.187749
1468	1159	0.142176
1469	2139	0.347748
1470	2164	1.000000
1471	2139	0.402742
1472	1486	0.139233
1473	1277	0.133000
1474	1670	0.298794
1475	1506	0.171648
1476	1159	0.173236
1477	1624	0.281822
1478	1637	0.215409
1479	2223	0.213916
1480	1340	0.237807
1481	2154	0.360272
1482	981	0.108154
1483	1514	0.299812
1484	1561	0.355518
1485	2030	0.225140
1486	2091	0.331841
1487	2381	0.247194
1488	1561	0.361442
1489	2108	0.355083
1490	2230	0.399613
1491	1180	0.316318
1492	2070	0.376670
1493	2306	0.115779
1494	1506	0.209418
1495	1670	0.285273
1496	1942	0.525587
1497	2256	0.139817
1498	2536	0.085187
1499	1639	0.230847
1500	1810	0.191568
1501	2139	0.317405
1502	1572	0.133956
1503	1376	0.149631
1504	1622	0.839733
1505	2190	0.293245
1506	942	0.271358
1507	1888	0.169253
1508	2106	0.234988
1509	1602	0.357664
1510	1171	0.145131
1511	1510	0.196348
1512	2367	0.130769
1513	2478	0.240903
1514	2398	0.153672
1515	2311	0.122294
1516	1785	0.296408
1517	1883	0.319470
1518	2151	0.314516
1519	2644	0.237394
1520	990	0.291270
1521	2164	1.000000
1522	995	0.305932
1523	1107	0.426876
1524	1107	0.439974
1525	2377	0.133064
1526	1748	0.355849
1527	1778	0.411965
1528	1735	0.168429
1529	2504	0.244777
1530	2151	0.220510
1531	2464	0.167687
1532	1376	0.162194
1533	1692	0.240488
1534	1171	0.158442
1535	1140	0.131967
1536	1947	0.179219
1537	1240	0.886641
1538	1283	0.486622
1539	1622	0.769401
1540	2320	0.177800
1541	1942	0.554055
1542	2164	1.000000
1543	1795	0.153718
1544	2030	0.611212
1545	1514	0.206773
1546	990	0.339406
1547	2230	0.295752
1548	2653	0.267702
1549	1264	0.454446
1550	2764	0.091526
1551	1536	0.150399
1552	1734	0.195315
1553	1883	0.302270
1554	1748	0.409783
1555	1283	0.351407
1556	1107	0.292848
1557	1833	1.000000
1558	1682	0.216860
1559	2030	0.512228
1560	1497	0.162964
1561	2139	0.245463
1562	1639	0.385737
1563	2362	0.142235
1564	2469	0.214499
1565	1171	0.142234
1566	2135	0.207378
1567	1171	0.165581
1568	1513	0.185731
1569	2644	0.158951
1570	2478	0.277111
1571	1759	0.161877
1572	1658	0.586020
1573	2030	0.358620
1574	2160	0.356965
1575	1785	0.357959
1576	1536	0.129382
1577	2271	0.179941
1578	1953	0.252576
1579	1820	0.396015
1580	1942	0.366929
1581	1942	0.541728
1582	2218	0.144384
1583	2546	0.099387
1584	1240	0.586322
1585	1715	0.212543
1586	1301	0.469380
1587	1938	0.333471
1588	2135	0.181381
1589	1264	0.386742
1590	2690	0.378767
1591	1264	0.431071
1592	2252	0.133927
1593	1759	0.160901
1594	1240	0.570792
1595	2252	0.173440
1596	2629	0.165134
1597	1404	0.369498
1598	2190	0.406070
1599	2030	0.413681
1600	1404	0.332194
1601	1671	0.129968
1602	2428	0.240866
1603	1667	0.468864
1604	2776	0.105720
1605	1163	0.309374
1606	2030	0.195370
1607	2320	0.159775
1608	1761	0.291971
1609	1621	0.172645
1610	1301	0.473777
1611	2653	0.325381
1612	2002	0.360984
1613	2819	0.136310
1614	2100	0.237566
1615	2160	0.440053
1616	995	0.600659
1617	1404	0.354852
1618	1794	0.247747
1619	1813	0.438546
1620	1497	0.180777
1621	1985	0.326970
1622	2478	0.275697
1623	1285	0.131367
1624	2030	0.414761
1625	2381	0.342404
1626	2503	0.134828
1627	1795	0.101812
1628	2062	0.525705
1629	2058	0.313660
1630	2659	0.216744
1631	2358	0.117107
1632	1658	0.269191
1633	2164	1.000000
1634	2121	0.496641
1635	1942	0.414476
1636	1906	0.226396
1637	1843	0.169055
1638	1240	0.508561
1639	1762	0.289824
1640	2560	0.120022
1641	1497	0.213933
1642	2653	0.341288
1643	2819	0.118404
1644	1800	0.098164
1645	2359	0.138896
1646	1807	0.333191
1647	1936	0.281427
1648	1264	0.385441
1649	2503	0.138480
1650	995	0.584047
1651	1680	0.311831
1652	1680	0.311831
1653	1680	0.311831
1654	1963	0.236238
1655	2147	0.188452
1656	1807	0.271295
1657	1658	0.547192
1658	2078	1.000000
1659	1709	0.100823
1660	2087	0.342340
1661	1658	0.499795
1662	1658	0.560873
1663	1936	0.291979
1664	2160	0.213839
1665	2381	0.313685
1666	1831	0.177907
1667	2430	0.135876
1668	1685	0.302339
1669	2399	0.299614
1670	2224	0.121075
1671	2121	0.529500
1672	1124	0.111909
1673	1124	0.111909
1674	1124	0.111909
1675	1921	0.350159
1676	1923	0.225723
1677	2958	0.091018
1678	1124	0.105104
1679	2224	0.186271
1680	2703	0.173271
1681	1397	0.310130
1682	2327	0.214523
1683	1876	0.284375
1684	2478	0.228293
1685	2366	1.000000
1686	2227	0.289256
1687	1658	0.490758
1688	1658	0.490758
1689	1658	0.490758
1690	1056	0.113240
1691	1841	1.000000
1692	1667	0.395267
1693	1084	0.098011
1694	2161	0.387701
1695	1483	0.341483
1696	1006	0.324671
1697	2038	0.172611
1698	2121	0.687305
1699	2224	0.180733
1700	2504	0.220148
1701	2353	0.127345
1702	2552	0.271955
1703	1708	0.533240
1704	2503	0.182441
1705	2087	0.557652
1706	2445	0.198202
1707	1264	0.348672
1708	2336	0.266801
1709	1207	0.271703
1710	2332	0.678552
1711	1680	0.359246
1712	1529	0.190415
1713	2445	0.234126
1714	1167	0.222819
1715	2427	0.185159
1716	2701	0.204236
1717	1781	0.284425
1718	2665	0.276636
1719	2772	0.161014
1720	2217	0.590471
1721	1483	0.381631
1722	2984	0.087478
1723	2153	0.232237
1724	1781	0.251105
1725	2703	0.210108
1726	1239	0.150199
1727	2660	0.136825
1728	1680	0.425431
1729	1842	1.000000
1730	2660	0.144655
1731	2103	0.381513
1732	2116	0.859584
1733	2203	0.503715
1734	2058	0.389045
1735	1191	0.174709
1736	2411	0.186865
1737	2062	0.774256
1738	1594	0.198764
1739	2052	0.246125
1740	1999	0.389988
1741	1284	0.095682
1742	1781	0.271904
1743	1421	0.452961
1744	2152	0.846062
1745	2470	0.253838
1746	1331	0.079219
1747	2222	0.572650
1748	2116	0.699125
1749	2445	0.201091
1750	2771	0.305144
1751	1680	0.666777
1752	2100	0.305316
1753	2366	1.000000
1754	2161	0.520910
1755	2117	0.363178
1756	1397	0.223768
1757	2518	0.413870
1758	1781	0.294400
1759	2103	0.474568
1760	1200	0.581250
1761	2771	0.401789
1762	1314	0.373296
1763	1991	0.169607
1764	1598	0.182546
1765	1207	0.281803
1766	1872	0.335566
1767	1207	0.270901
1768	1170	0.109165
1769	1589	0.242451
1770	2354	0.157839
1771	1314	0.312641
1772	2185	0.097143
1773	2995	0.097597
1774	2493	0.140727
1775	2560	0.207437
1776	1594	0.206151
1777	2828	0.262147
1778	2428	0.174878
1779	2874	0.124550
1780	1109	0.336660
1781	2428	0.232901
1782	2518	0.263258
1783	2190	0.522306
1784	1710	0.191293
1785	1448	0.744374
1786	2414	0.151834
1787	2177	0.313858
1788	2203	0.445059
1789	1314	0.360571
1790	1487	0.452358
1791	2304	0.277531
1792	2217	0.869947
1793	2584	0.146261
1794	1109	0.232096
1795	2246	0.350945
1796	1366	0.198117
1797	1557	0.177799
1798	2316	0.227308
1799	1926	0.165475
1800	2488	0.248696
1801	2635	0.199814
1802	2062	0.769936
1803	1927	0.241272
1804	1903	0.322201
1805	1927	0.212286
1806	1680	0.447118
1807	1366	0.235733
1808	3009	0.112610
1809	1272	0.288982
1810	2366	1.000000
1811	2590	0.204777
1812	2056	0.281685
1813	1807	0.258213
1814	2661	0.256734
1815	1200	0.676292
1816	1783	0.309537
1817	2116	0.782750
1818	2889	0.205244
1819	2217	0.889963
1820	2149	1.000000
1821	2383	0.144017
1822	1972	1.000000
1823	2366	1.000000
1824	2805	0.288980
1825	1949	0.220953
1826	2036	0.247403
1827	1991	0.160961
1828	2941	0.243691
1829	2538	0.213647
1830	1615	0.256920
1831	1200	0.442870
1832	2004	0.260925
1833	2503	0.199697
1834	1233	0.148381
1835	2654	0.156712
1836	2332	0.742814
1837	2190	0.496693
1838	1827	0.341936
1839	2640	0.101355
1840	2654	0.160535
1841	2611	0.130593
1842	2934	0.117224
1843	1361	0.213993
1844	2095	0.313535
1845	1448	0.627425
1846	1954	0.235015
1847	2660	0.217149
1848	1667	0.769863
1849	2058	0.301002
1850	1825	0.298224
1851	2626	0.180957
1852	1599	0.183915
1853	1954	0.291995
1854	1206	0.139952
1855	1265	0.283737
1856	2157	0.417953
1857	1599	0.208278
1858	2626	0.141184
1859	2051	0.235129
1860	1494	0.196885
1861	2744	0.114292
1862	1401	0.421486
1863	1598	0.224215
1864	1912	0.382080
1865	2488	1.000000
1866	2116	0.830147
1867	2089	0.200110
1868	1972	1.000000
1869	2299	0.218503
1870	1879	0.206710
1871	2197	0.484786
1872	2957	0.182568
1873	2557	0.197001
1874	2560	0.309520
1875	1825	0.320630
1876	2197	0.527090
1877	2560	0.235633
1878	2279	0.486337
1879	2442	0.354567
1880	2161	0.555710
1881	2493	0.130595
1882	1369	0.390527
1883	1755	0.243822
1884	2116	0.769289
1885	2116	0.688246
1886	2153	0.138187
1887	2197	0.314633
1888	2217	0.349063
1889	2040	0.235124
1890	2152	0.912358
1891	2562	0.144166
1892	2065	0.319702
1893	1997	0.508161
1894	2021	0.094529
1895	1950	0.091124
1896	1321	0.115117
1897	1744	0.186388
1898	1667	0.600549
1899	1825	0.331391
1900	2590	0.278309
1901	2491	0.279253
1902	2744	0.114717
1903	2062	1.000000
1904	1238	0.143700
1905	2060	0.396174
1906	2129	0.243310
1907	2753	0.372292
1908	1272	0.260562
1909	1747	0.257774
1910	1298	0.122264
1911	2062	1.000000
1912	2206	0.073201
1913	2800	0.147722
1914	2167	0.379756
1915	2607	0.123866
1916	2265	0.248024
1917	1299	0.399753
1918	2206	0.071919
1919	2070	1.000000
1920	1997	0.485273
1921	2676	0.085381
1922	2062	1.000000
1923	2435	0.348345
1924	2060	0.727691
1925	1401	0.790283
1926	1747	0.244382
1927	1764	0.632193
1928	2143	0.427846
1929	2800	0.203474
1930	1825	0.291367
1931	2740	0.194360
1932	2206	0.063300
1933	2383	0.220045
1934	2054	0.273483
1935	2866	0.199958
1936	2686	0.437656
1937	2605	0.149423
1938	2060	0.680537
1939	1452	0.180392
1940	1500	0.134171
1941	2419	0.192739
1942	1420	0.396784
1943	2341	0.162064
1944	2065	0.268872
1945	2560	0.386605
1946	2484	0.134566
1947	2347	0.348401
1948	2310	0.397605
1949	2829	0.204926
1950	2676	0.088783
1951	2167	0.311728
1952	1964	0.169221
1953	1524	0.079407
1954	2560	1.000000
1955	2621	0.194997
1956	2660	1.000000
1957	2661	0.290575
1958	1354	0.177314
1959	2647	0.217061
1960	1744	0.281527
1961	1634	0.318771
1962	2060	0.909912
1963	2279	0.363498
1964	2531	0.684809
1965	1369	0.458194
1966	1280	0.200356
1967	2661	1.000000
1968	2797	0.373944
1969	3076	0.126040
1970	2051	0.238350
1971	2611	0.309792
1972	2341	0.168813
1973	2267	0.230414
1974	2763	0.207178
1975	2484	0.164422
1976	1354	0.168922
1977	2800	0.167704
1978	1500	0.153856
1979	1420	0.439201
1980	2386	0.230200
1981	2864	0.200681
1982	2178	0.318206
1983	1865	0.245690
1984	2960	0.191506
1985	2560	1.000000
1986	2051	0.205592
1987	2198	0.337728
1988	2060	0.930831
1989	2534	0.400921
1990	2442	0.296241
1991	2680	0.183241
1992	1354	0.138298
1993	1299	0.342454
1994	2531	0.674594
1995	2060	0.570775
1996	1856	0.102815
1997	2671	0.271274
1998	2746	0.252285
1999	2887	0.199064
2000	2534	0.414063
2001	1354	0.132224
2002	2994	0.255191
2003	2741	0.071212
2004	2341	0.234223
2005	2547	0.577067
2006	2994	0.321021
2007	2811	0.181080
2008	1369	0.295423
2009	2671	0.337402
2010	2722	0.598346
2011	2722	0.598346
2012	2722	0.598346
2013	2069	0.223012
2014	2781	0.297950
2015	2753	0.331338
2016	2178	0.242271
2017	1249	0.123690
2018	2811	0.196439
2019	2818	0.381822
2020	1793	0.299713
2021	2994	0.278642
2022	2489	0.336519
2023	2547	0.459977
2024	2661	0.291738
2025	2152	0.634216
2026	1246	0.214918
2027	1634	0.171442
2028	1634	0.171442
2029	1634	0.171442
2030	2442	0.401751
2031	3037	0.141809
2032	1668	0.112146
2033	2686	0.493810
2034	1837	0.355330
2035	2272	0.080059
2036	2864	0.184978
2037	2196	0.189184
2038	2746	0.226256
2039	1793	0.261641
2040	1280	0.291201
2041	1870	0.092794
2042	2159	0.269098
2043	2159	0.269098
2044	2159	0.269098
2045	2387	0.332113
2046	2709	0.507192
2047	2295	0.635062
2048	2474	0.156633
2049	2474	0.156633
2050	2060	0.804474
2051	2501	0.587935
2052	2196	0.360148
2053	2196	0.360148
2054	2196	0.360148
2055	2007	0.279466
2056	1724	0.238667
2057	2649	0.353107
2058	2405	0.329835
2059	1401	0.394420
2060	2633	0.155793
2061	2694	0.188030
2062	2694	0.188030
2063	2310	0.535474
2064	2491	0.178765
2065	1401	0.649474
2066	1401	0.649474
2067	2060	0.462032
2068	2357	0.072920
2069	2547	0.610620
2070	2234	0.533347
2071	2531	0.635083
2072	2649	0.442367
2073	1556	0.270729
2074	1665	0.077841
2075	2804	0.341624
2076	2509	0.373122
2077	2649	0.551178
2078	2410	0.665697
2079	2243	0.214721
2080	2531	0.709282
2081	2405	0.205804
2082	2069	0.369312
2083	2069	0.369312
2084	2069	0.369312
2085	2994	0.288421
2086	2534	0.286230
2087	2781	0.232859
2088	2474	0.165136
2089	2753	0.245548
2090	2310	0.528006
2091	2746	0.169630
2092	2405	0.349946
2093	2694	0.166265
2094	2694	0.166265
2095	2534	0.381655
2096	1678	0.301087
2097	1420	0.337821
2098	2501	0.555608
2099	2405	0.351392
2100	2660	1.000000
2101	2159	0.196369
2102	2811	0.230477
2103	2167	0.168100
2104	2661	1.000000
2105	1837	0.493311
2106	2694	0.179541
2107	2062	1.000000
2108	2709	0.513366
2109	2310	0.557000
2110	2550	0.263995
2111	2528	0.091329
2112	2813	0.160927
2113	1420	0.283293
2114	2829	0.463819
2115	2547	0.488864
2116	2405	0.282518
2117	2781	0.322387
2118	3038	0.327618
2119	2813	0.174459
2120	1678	0.331273
2121	2531	0.461388
2122	1262	0.184887
2123	2174	0.351638
2124	2060	0.671390
2125	2062	1.000000
2126	2509	0.483401
2127	2558	0.166389
2128	2211	0.163226
2129	2316	0.347834
2130	2316	0.347834
2131	2316	0.347834
2132	2903	0.205061
2133	2532	0.313841
2134	2661	0.415862
2135	2047	0.453193
2136	2842	0.284178
2137	3035	0.131259
2138	2768	0.261259
2139	3136	0.193923
2140	2096	0.301768
2141	2779	0.177788
2142	2243	0.242288
2143	2096	0.248467
2144	1678	0.320336
2145	2243	0.250024
2146	2660	1.000000
2147	2316	0.322742
2148	2650	0.227152
2149	2866	0.248433
2150	2642	0.503774
2151	2295	0.748863
2152	2813	0.186967
2153	2661	0.465980
2154	2903	0.346994
2155	3077	0.302768
2156	2661	0.394455
2157	2405	0.211200
2158	1678	0.270993
2159	2085	0.325309
2160	2580	0.434229
2161	2746	0.123486
2162	2980	0.286589
2163	2916	0.113334
2164	2143	0.352611
2165	2829	0.466559
2166	3136	0.352611
2167	1558	0.265924
2168	3136	0.407417
2169	1750	0.123682
2170	2234	0.474546
2171	2234	0.405248
2172	2231	0.183280
2173	2614	0.701855
2174	1809	0.106016
2175	2386	0.439640
2176	1571	0.242842
2177	2650	0.218537
2178	2323	0.102638
2179	2410	0.512886
2180	1860	0.100289
2181	1678	0.272128
2182	2250	0.422374
2183	2194	0.291029
2184	2477	0.144905
2185	2804	0.503407
2186	3303	0.253100
2187	3022	0.153266
2188	2813	0.161709
2189	1558	0.162437
2190	2249	1.000000
2191	2596	0.219784
2192	2297	0.191074
2193	3022	0.165615
2194	2341	0.197973
2195	3012	0.226133
2196	2410	0.705752
2197	2709	0.363859
2198	2635	1.000000
2199	2608	0.410481
2200	2797	0.770090
2201	3116	0.465283
2202	2931	0.135519
2203	2779	0.148840
2204	1643	0.309833
2205	3149	0.124683
2206	2580	0.412411
2207	3292	0.198253
2208	3025	0.163121
2209	3037	0.328567
2210	2991	0.172267
2211	2635	1.000000
2212	2360	0.096104
2213	2651	0.096674
2214	1505	0.222716
2215	2296	0.289445
2216	2588	0.257239
2217	2165	0.224995
2218	2600	0.222194
2219	3292	0.214894
2220	2708	0.213141
2221	2660	1.000000
2222	2802	0.251880
2223	2512	0.249273
2224	2297	0.194492
2225	2317	0.092639
2226	2847	0.263568
2227	1702	0.297867
2228	2016	0.122813
2229	2718	0.407264
2230	2770	0.183759
2231	3120	0.262273
2232	2920	0.313327
2233	3116	0.536108
2234	2413	0.223324
2235	1374	0.189424
2236	2296	0.329687
2237	2195	0.078830
2238	1993	0.445393
2239	2661	0.527677
2240	2651	0.084941
2241	2915	0.288185
2242	2642	0.428329
2243	1702	0.310633
2244	2921	0.550632
2245	2661	1.000000
2246	1702	0.243290
2247	2695	0.075771
2248	2660	1.000000
2249	3022	0.178696
2250	2708	0.211835
2251	1789	0.252912
2252	1358	0.279899
2253	2661	1.000000
2254	2921	0.666184
2255	2861	0.148880
2256	1922	0.191233
2257	2165	0.309566
2258	3029	0.171629
2259	2204	0.394113
2260	2283	0.163162
2261	2988	0.147329
2262	3062	0.122043
2263	2413	0.222522
2264	2865	0.333621
2265	2486	0.226402
2266	1958	0.144674
2267	3043	0.139613
2268	2047	0.406784
2269	2480	0.281386
2270	3059	0.114716
2271	3102	0.111802
2272	1505	0.249228
2273	2480	0.581231
2274	2553	0.097351
2275	3116	0.158449
2276	3188	0.343974
2277	2935	0.427833
2278	3059	0.120645
2279	1393	0.183475
2280	3024	0.281429
2281	2249	1.000000
2282	1358	0.235615
2283	2921	0.493339
2284	2616	0.340207
2285	2866	0.346226
2286	2609	0.258661
2287	2391	0.087471
2288	1922	0.225220
2289	2293	0.225570
2290	2708	0.205002
2291	2661	1.000000
2292	2422	0.222396
2293	2820	0.317379
2294	2829	1.000000
2295	2392	0.246552
2296	1760	0.136694
2297	2748	0.305285
2298	2767	0.303320
2299	2915	0.273271
2300	2675	0.235478
2301	3179	0.373335
2302	2413	0.139603
2303	2303	0.502933
2304	1824	0.202919
2305	2465	0.242986
2306	2413	0.174065
2307	3048	0.336490
2308	3243	0.224250
2309	3029	0.156709
2310	2804	0.235533
2311	2582	0.239628
2312	2917	0.283878
2313	1859	0.259336
2314	2512	0.232675
2315	2839	0.137543
2316	2525	0.099356
2317	3143	0.566267
2318	2596	0.395470
2319	2463	0.263127
2320	3255	0.569162
2321	3206	0.281387
2322	2720	0.212518
2323	2636	0.202444
2324	2675	0.197999
2325	2917	0.342158
2326	2938	0.281943
2327	2720	0.245575
2328	2685	0.236292
2329	2372	0.266353
2330	2668	0.385430
2331	3056	0.273635
2332	1374	0.195302
2333	3144	0.245020
2334	1440	0.163498
2335	1904	0.246807
2336	2767	0.395694
2337	1440	0.152824
2338	3255	0.621437
2339	3056	0.284126
2340	2820	0.239183
2341	3118	0.316397
2342	3001	0.213535
2343	2521	0.246000
2344	3632	0.228707
2345	2601	0.344591
2346	3131	0.118556
2347	3014	0.128171
2348	3143	0.654818
2349	2876	0.214172
2350	2675	0.255260
2351	2525	0.099105
2352	2833	0.337319
2353	2720	0.195498
2354	3175	0.192203
2355	2251	0.396354
2356	3190	0.616530
2357	2668	0.436717
2358	2596	0.640178
2359	2023	0.096489
2360	1789	0.241805
2361	2718	0.272058
2362	2718	0.303882
2363	3124	0.169089
2364	3243	0.252384
2365	3144	0.312240
2366	3181	0.267156
2367	3555	0.264416
2368	3096	0.298461
2369	2249	1.000000
2370	2820	0.315171
2371	1442	0.188876
2372	3157	0.179924
2373	2601	0.409028
2374	2937	0.213741
2375	1488	0.165259
2376	3257	0.224023
2377	2251	0.587072
2378	2754	0.453287
2379	2415	0.750451
2380	3283	0.194722
2381	1467	0.202626
2382	2303	0.572937
2383	2609	0.508770
2384	2951	0.383611
2385	2565	0.351883
2386	2251	0.527511
2387	2946	0.408544
2388	2296	0.397636
2389	1690	0.228134
2390	3131	0.113414
2391	3014	0.119496
2392	3077	0.555852
2393	3243	0.334049
2394	2609	0.404623
2395	2303	0.594484
2396	3606	0.193387
2397	1617	0.163672
2398	2343	0.097939
2399	2723	0.128818
2400	2784	0.317603
2401	2251	0.397582
2402	2260	0.460472
2403	2260	0.391712
2404	2303	0.357828
2405	2799	0.213047
2406	2521	0.476113
2407	3589	0.414299
2408	2525	0.106901
2409	3175	0.271193
2410	2899	0.225376
2411	2610	0.383960
2412	3190	0.284509
2413	2866	1.000000
2414	2601	0.438118
2415	2346	0.137791
2416	3077	0.394246
2417	2953	0.393417
2418	2951	0.438786
2419	2962	0.234003
2420	3241	0.246111
2421	2346	0.132125
2422	2789	0.179610
2423	2609	0.278851
2424	2717	0.322829
2425	3161	0.526891
2426	3118	0.386463
2427	3161	0.452438
2428	2551	0.151643
2429	3346	0.317073
2430	2796	0.306263
2431	1451	0.154371
2432	2946	0.324174
2433	2627	0.533282
2434	2627	0.561389
2435	1986	0.317611
2436	2799	0.259989
2437	2754	0.416503
2438	2767	0.339148
2439	1661	0.142921
2440	2767	0.265187
2441	2754	0.481843
2442	3142	0.178502
2443	3145	0.210357
2444	3144	0.314181
2445	1451	0.147036
2446	3334	0.528131
2447	3241	0.254871
2448	2603	0.248120
2449	3181	0.235276
2450	2573	0.312853
2451	3077	0.653902
2452	3337	0.233854
2453	2717	0.311679
2454	3146	0.097460
2455	3054	0.227641
2456	3140	0.429998
2457	3146	0.150237
2458	1456	0.168223
2459	3146	0.142592
2460	3257	0.478846
2461	1456	0.160755
2462	2756	0.507392
2463	3083	0.304972
2464	3319	0.351708
2465	2303	0.459777
2466	2846	0.244404
2467	2148	0.572846
2468	3165	0.299642
2469	1512	0.165769
2470	3606	0.184694
2471	4171	1.000000
2472	1471	0.238018
2473	4205	1.000000
2474	4205	1.000000
2475	4205	1.000000
2476	3242	0.538593
2477	3688	0.253184
2478	3346	0.346481
2479	2784	0.285072
2480	2784	0.285072
2481	2784	0.285072
2482	1471	0.233726
2483	3013	0.178502
2484	4171	1.000000
2485	1736	0.195868
2486	2825	0.169147
2487	1471	0.184257
2488	1471	0.184257
2489	1471	0.184257
2490	2148	0.503357
2491	3233	0.330682
2492	3118	0.284335
2493	2610	0.494368
2494	2610	0.494368
2495	2610	0.494368
2496	1508	0.152803
2497	2275	0.098315
2498	1471	0.239794
2499	1431	0.171830
2500	2260	0.350921
2501	2368	0.331231
2502	3096	0.406534
2503	1690	0.215427
2504	2466	0.379361
2505	3050	0.357730
2506	2737	0.309228
2507	3136	0.303279
2508	2956	0.319846
2509	3145	0.246673
2510	2240	0.645075
2511	2591	0.246573
2512	2591	0.246573
2513	2591	0.246573
2514	3292	0.297176
2515	3165	0.287923
2516	3277	0.271408
2517	2908	0.180466
2518	2908	0.180466
2519	3263	0.287520
2520	1543	0.151716
2521	2866	0.569610
2522	2845	0.179034
2523	2845	0.179034
2524	2717	0.365277
2525	2556	0.295038
2526	2793	0.214984
2527	3161	0.420829
2528	3337	0.266506
2529	3230	0.243194
2530	2767	0.263974
2531	1661	0.145308
2532	3337	0.174589
2533	2749	0.541324
2534	2466	0.270518
2535	3125	0.170281
2536	2845	0.186036
2537	2947	0.343986
2538	3159	0.159203
2539	2717	0.345414
2540	2643	0.213589
2541	2833	0.521239
2542	2662	0.476993
2543	3077	0.648630
2544	2868	0.337436
2545	2752	0.275188
2546	3096	0.385513
2547	2696	0.707357
2548	3303	0.363952
2549	2240	0.556804
2550	2717	0.183584
2551	2833	0.493288
2552	2688	0.438616
2553	2727	0.195888
2554	3417	0.151579
2555	2148	0.570399
2556	2947	0.319338
2557	3130	0.341320
2558	2368	0.257585
2559	1471	0.280205
2560	2240	0.264706
2561	3412	0.217806
2562	3102	0.109108
2563	3198	0.260319
2564	2240	0.627704
2565	2717	0.321151
2566	2303	0.695016
2567	2749	0.402428
2568	3521	0.085414
2569	2833	0.472198
2570	3303	0.508867
2571	3433	0.304125
2572	3263	0.348668
2573	2846	0.275300
2574	2796	0.312610
2575	3243	0.234422
2576	3083	0.308704
2577	2344	0.317785
2578	3337	0.224122
2579	3077	0.480465
2580	3555	0.320725
2581	2793	0.213395
2582	3061	0.316611
2583	3083	0.330812
2584	2866	1.000000
2585	2737	0.425489
2586	3555	0.374235
2587	1471	0.352357
2588	3303	0.204981
2589	3198	0.329265
2590	2737	0.353837
2591	2793	0.201227
2592	2833	0.519700
2593	1545	0.342647
2594	3555	0.130911
2595	2724	0.436388
2596	3303	0.352725
2597	2112	0.141894
2598	2969	0.441640
2599	2881	0.169972
2600	2727	0.207886
2601	2627	0.299878
2602	2716	0.341645
2603	3277	0.490800
2604	3487	0.142169
2605	3632	0.231684
2606	3303	0.447859
2607	2696	0.790196
2608	2956	0.323845
2609	3433	0.274274
2610	2725	0.392247
2611	3632	0.247068
2612	4205	1.000000
2613	3455	0.230649
2614	3455	0.235075
2615	2714	0.221903
2616	2716	0.357861
2617	3455	0.195081
2618	3662	0.203739
2619	3114	0.356870
2620	2599	0.381938
2621	2706	0.150698
2622	2599	0.450923
2623	3452	0.195791
2624	2806	0.106451
2625	4205	1.000000
2626	1739	0.157483
2627	3111	0.188701
2628	2727	0.203377
2629	2900	0.248628
2630	2851	0.165404
2631	3057	0.312736
2632	2637	0.303077
2633	3133	0.472142
2634	2914	0.290600
2635	2724	0.434305
2636	3189	0.428821
2637	3189	0.316219
2638	2998	0.269613
2639	2637	0.318393
2640	3215	0.385283
2641	2947	0.228033
2642	3409	0.199948
2643	3215	0.466959
2644	2714	0.192028
2645	3103	0.274881
2646	3262	0.414504
2647	2519	0.305430
2648	2966	0.254841
2649	3061	0.350801
2650	3188	0.460702
2651	2599	0.492263
2652	3384	0.532954
2653	3389	0.140000
2654	2599	0.757166
2655	3440	0.164794
2656	2724	0.371420
2657	3087	0.409405
2658	3466	0.116356
2659	2866	1.000000
2660	3178	0.153179
2661	3133	0.448911
2662	3139	0.369842
2663	3648	0.308444
2664	2900	0.194869
2665	3042	0.358722
2666	4205	1.000000
2667	3139	0.353661
2668	3507	0.387250
2669	3648	0.314145
2670	4205	1.000000
2671	2985	0.182838
2672	3399	0.728148
2673	2747	0.250185
2674	3057	0.308024
2675	3214	0.359985
2676	2696	0.466073
2677	3103	0.437174
2678	3133	0.282081
2679	2900	0.186712
2680	2181	0.176036
2681	3440	0.207447
2682	3189	0.271175
2683	3171	0.242741
2684	2910	0.503497
2685	2962	0.286010
2686	2615	0.208641
2687	1729	0.180791
2688	3252	0.228825
2689	2761	0.280604
2690	2893	0.164437
2691	2467	0.751446
2692	3434	0.195315
2693	2785	0.190596
2694	2533	0.218914
2695	3237	0.264251
2696	3148	0.440831
2697	2914	0.404465
2698	3645	0.233470
2699	3094	0.291515
2700	3382	0.191415
2701	2795	0.240808
2702	3288	0.174362
2703	3122	0.376655
2704	3139	0.220542
2705	3259	0.177053
2706	3063	0.166841
2707	3520	0.190694
2708	2798	0.241224
2709	3191	0.407209
2710	1746	0.174957
2711	2769	0.387279
2712	3507	0.292978
