[n]	[m]	[probability]
1441	1913	0.568573
1442	1595	0.368654
1443	783	0.453893
1444	1746	0.620549
1445	1701	0.812126
1446	1916	0.376002
1447	2128	0.532312
1448	1647	0.351164
1449	2089	0.549159
1450	2025	0.282162
1451	1955	0.595052
1452	855	0.651255
1453	2133	0.480746
1454	1935	0.421464
1455	2108	0.902720
1456	2076	0.343506
1457	681	0.968176
1458	670	0.440617
1459	1866	0.915034
1460	2077	0.342027
1461	2089	0.622773
1462	899	0.375310
1463	2081	0.932956
1464	1885	0.432864
1465	1866	0.852167
1466	1943	0.634109
1467	2027	0.666641
1468	1163	0.451509
1469	1903	0.661910
1470	1857	0.539647
1471	1906	0.569640
1472	2110	0.616116
1473	835	0.222724
1474	1866	0.825098
1475	1001	0.542190
1476	853	0.270082
1477	1543	0.815803
1478	1857	0.617426
1479	1163	0.454279
1480	681	0.958956
1481	2027	0.584925
1482	2027	0.433336
1483	1626	0.377951
1484	1663	0.367826
1485	1919	0.437890
1486	1678	0.951202
1487	855	0.472320
1488	1653	0.499031
1489	2080	0.841654
1490	1678	0.887124
1491	2058	0.247692
1492	1678	0.932769
1493	745	0.714619
1494	901	0.220772
1495	1698	0.942931
1496	1698	0.537060
1497	1890	0.722203
1498	899	0.370541
1499	1913	0.391357
1500	1826	0.987112
1501	863	0.313603
1502	1826	0.882317
1503	901	0.314802
1504	1698	0.955583
1505	2052	0.303622
1506	1654	0.341792
1507	1774	0.306443
1508	1708	0.456855
1509	1897	0.592530
1510	1663	0.343655
1511	2027	0.344758
1512	1909	0.604793
1513	745	0.785382
1514	1438	0.266716
1515	881	0.347622
1516	783	0.466721
1517	1926	0.379143
1518	881	0.341437
1519	1909	0.635582
1520	1919	0.417551
1521	1219	0.493324
1522	2117	0.345383
1523	1909	0.426424
1524	2133	0.388751
1525	2028	0.612434
1526	1919	0.452067
1527	1929	0.336959
1528	855	0.399439
1529	1926	0.366195
1530	1387	0.398622
1531	1884	0.663446
1532	744	0.369377
1533	1873	0.991674
1534	1604	0.796422
1535	1604	0.506801
1536	2157	0.339019
1537	1955	0.620879
1538	1928	0.348255
1539	1101	0.441548
1540	1698	0.929483
1541	2038	0.513694
1542	1944	0.571271
1543	1857	0.534847
1544	1957	0.337441
1545	1587	0.851899
1546	1612	0.774054
1547	1604	0.811333
1548	758	0.494269
1549	849	0.758126
1550	2313	0.953992
1551	783	0.888125
1552	962	0.544667
1553	1763	0.466319
1554	1909	0.431965
1555	1899	0.553993
1556	2171	0.395195
1557	1899	0.609598
1558	1893	0.420444
1559	1612	0.707293
1560	2163	0.570271
1561	637	0.218169
1562	1158	0.556082
1563	1574	0.875060
1564	1698	0.982838
1565	2029	0.321497
1566	1604	0.366379
1567	2119	0.501972
1568	2081	0.793253
1569	1967	0.302068
1570	835	0.399546
1571	2157	0.570868
1572	2016	0.409001
1573	1865	0.675941
1574	1604	0.496829
1575	2144	0.720617
1576	1217	0.351346
1577	2036	0.385741
1578	2114	0.255570
1579	2108	0.779740
1580	2021	0.380682
1581	2157	0.451248
1582	1957	0.366465
1583	1905	0.818011
1584	1893	0.545786
1585	2055	0.459981
1586	1506	0.390105
1587	2038	0.674137
1588	2088	0.303847
1589	2028	0.706432
1590	2049	0.906643
1591	1570	0.884471
1592	1172	0.589142
1593	2090	0.288688
1594	1219	0.489380
1595	1675	0.482523
1596	1685	0.717852
1597	2108	0.505131
1598	2315	0.943708
1599	1290	0.891225
1600	2128	0.376343
1601	2038	0.677659
1602	2088	0.521258
1603	853	0.216234
1604	878	0.275719
1605	745	0.994682
1606	878	0.434551
1607	1996	0.546503
1608	1103	0.434771
1609	758	0.831578
1610	826	0.738480
1611	2184	0.532922
1612	1856	0.543923
1613	2024	0.442986
1614	1895	0.627787
1615	2060	0.648655
1616	2229	0.488045
1617	2229	0.420390
1618	983	0.597209
1619	2083	0.459551
1620	2055	0.530348
1621	1919	0.331415
1622	2193	0.513415
1623	1779	0.791181
1624	1725	0.416206
1625	1892	0.665409
1626	2053	0.842139
1627	1675	0.399317
1628	2137	0.350149
1629	1895	0.594280
1630	1937	0.718194
1631	2171	0.474966
1632	1723	0.480164
1633	2084	0.297565
1634	1937	0.916198
1635	1655	0.489064
1636	889	0.396884
1637	2242	0.259393
1638	1929	0.889546
1639	826	0.861676
1640	1133	0.346903
1641	2206	0.475014
1642	2134	0.347507
1643	1719	0.334628
1644	1315	0.877730
1645	1678	0.627037
1646	2206	0.452516
1647	2374	0.391806
1648	901	0.191414
1649	1678	0.333662
1650	2153	0.442962
1651	1937	0.925119
1652	1549	0.706314
1653	2157	0.507152
1654	1863	0.353928
1655	1678	0.910847
1656	2173	0.480893
1657	1937	0.927206
1658	1806	0.593930
1659	972	0.653399
1660	2229	0.704054
1661	2315	0.625271
1662	1806	0.799009
1663	1663	0.503515
1664	873	0.449054
1665	1118	0.338587
1666	902	0.310425
1667	2215	0.261909
1668	2135	0.739403
1669	2217	0.291433
1670	2278	0.447133
1671	2168	0.214157
1672	2107	0.783382
1673	889	0.335851
1674	2172	0.739371
1675	1868	0.639872
1676	1058	0.317745
1677	1260	0.807734
1678	2174	0.427196
1679	2144	0.551270
1680	2069	0.795548
1681	1977	0.206908
1682	1570	0.353846
1683	2122	0.357553
1684	1036	0.558182
1685	757	0.277858
1686	972	0.888319
1687	983	0.610215
1688	758	0.419077
1689	2164	0.290037
1690	972	0.752995
1691	730	0.974859
1692	2273	0.328427
1693	1570	0.596002
1694	1570	0.608248
1695	1315	0.437591
1696	2164	0.251424
1697	1894	0.985120
1698	1655	0.321776
1699	1868	0.752958
1700	2018	0.411644
1701	1444	0.496861
1702	2093	0.519033
1703	1036	0.766241
1704	1839	0.521169
1705	1667	0.442587
1706	2174	0.442725
1707	2248	0.694370
1708	1796	0.394494
1709	2057	0.634978
1710	2283	0.328181
1711	1078	0.323402
1712	2059	0.588774
1713	1987	0.324161
1714	1852	0.976944
1715	2263	0.427702
1716	2228	0.314980
1717	2335	0.246241
1718	1838	0.725762
1719	2143	0.291400
1720	1292	0.891518
1721	2284	0.812167
1722	2172	0.406198
1723	874	0.923858
1724	1852	0.965362
1725	2184	0.612742
1726	2303	0.383304
1727	1240	0.472827
1728	920	0.402868
1729	2122	0.757934
1730	2374	0.527932
1731	2205	0.685050
1732	1007	0.520929
1733	2142	0.546943
1734	2135	0.527266
1735	972	0.389634
1736	2356	0.471663
1737	1180	0.587560
1738	1144	0.734891
1739	1036	0.555308
1740	1072	0.552919
1741	2356	0.476026
1742	2135	0.491022
1743	2122	0.681312
1744	2040	0.395344
1745	2346	0.441061
1746	2335	0.461371
1747	1249	0.388592
1748	1894	0.555238
1749	2231	0.536623
1750	2130	0.459627
1751	2205	0.837245
1752	968	0.620818
1753	2057	0.431665
1754	1083	0.429999
1755	2057	0.764072
1756	2585	0.682144
1757	1292	0.601738
1758	826	0.936110
1759	2356	0.680274
1760	826	0.404853
1761	1087	0.467758
1762	1113	0.469033
1763	2122	0.931134
1764	1134	0.782807
1765	1072	0.608668
1766	2609	0.907567
1767	2075	0.556040
1768	1103	0.395054
1769	763	0.545728
1770	1315	0.794350
1771	1613	0.336487
1772	1796	0.882504
1773	2240	0.200518
1774	730	0.802884
1775	1249	0.448554
1776	1137	0.924164
1777	2616	0.593359
1778	1151	0.513915
1779	1151	0.641628
1780	2592	0.587303
1781	2585	0.875571
1782	763	0.888145
1783	1972	0.370106
1784	1907	0.639287
1785	1613	0.333872
1786	2356	0.802745
1787	2264	0.456796
1788	2231	0.774983
1789	2304	0.671992
1790	2585	0.641341
1791	1249	0.477781
1792	1660	0.342569
1793	2585	0.802173
1794	1743	0.156188
1795	1631	0.325054
1796	2633	0.769918
1797	2142	0.770634
1798	1975	0.324082
1799	2335	0.883514
1800	2616	0.577424
1801	2149	0.342464
1802	1088	0.697949
1803	2231	0.996747
1804	2605	0.818122
1805	1839	0.851103
1806	2263	0.487191
1807	750	0.311173
1808	2267	0.453698
1809	1907	0.520373
1810	1605	0.710738
1811	1137	0.873528
1812	1839	0.825112
1813	1839	0.825112
1814	2214	0.364258
1815	968	0.585076
1816	1951	0.403267
1817	1793	0.464848
1818	2264	0.572378
1819	1201	0.550269
1820	2045	0.598786
1821	2609	0.974212
1822	2649	0.551043
1823	1882	0.371824
1824	2397	0.431739
1825	2263	0.493857
1826	2592	0.827404
1827	2401	0.993456
1828	1798	0.526262
1829	2167	0.775201
1830	2284	0.951609
1831	2045	0.418995
1832	1839	0.596959
1833	1040	0.895077
1834	1914	0.547132
1835	1040	0.901345
1836	2228	0.377255
1837	1366	0.702543
1838	1631	0.298098
1839	2235	0.271950
1840	2592	0.737419
1841	1946	0.377604
1842	1882	0.442665
1843	2309	0.570744
1844	786	0.473303
1845	2167	0.776217
1846	2609	0.436464
1847	1087	0.404855
1848	1040	0.580820
1849	1040	0.725644
1850	1570	0.451662
1851	2228	0.477491
1852	1201	0.523605
1853	2231	0.916253
1854	1319	0.527489
1855	874	0.754390
1856	2401	0.959913
1857	2167	0.718955
1858	1366	0.880142
1859	1134	0.417712
1860	826	0.948734
1861	1590	0.409405
1862	2312	0.794796
1863	1366	0.876042
1864	2348	0.496088
1865	1914	0.683417
1866	1072	0.426767
1867	2350	0.418930
1868	2404	0.812563
1869	786	0.549484
1870	2350	0.318861
1871	768	0.718671
1872	932	0.388797
1873	2264	0.427938
1874	1525	0.322567
1875	2633	0.658195
1876	2033	0.340688
1877	2309	0.655411
1878	2403	0.303319
1879	2446	0.740064
1880	2456	0.722093
1881	2592	0.714219
1882	2389	0.334106
1883	2256	0.501299
1884	2633	0.915261
1885	1883	0.597416
1886	1765	0.331610
1887	1878	0.357695
1888	932	0.393181
1889	1838	0.377226
1890	1918	0.395546
1891	874	0.728792
1892	2308	0.442128
1893	1468	0.408958
1894	1914	0.746599
1895	2305	0.840753
1896	1901	0.413046
1897	2376	0.262193
1898	2311	0.472054
1899	858	0.327605
1900	2216	0.386005
1901	1918	0.454885
1902	2605	0.844097
1903	1605	0.883981
1904	1867	0.295393
1905	990	0.968625
1906	1590	0.531881
1907	2284	0.769506
1908	2401	0.942694
1909	2321	0.484086
1910	2356	0.325924
1911	2318	0.486626
1912	990	0.976826
1913	2175	0.511915
1914	2446	0.862371
1915	2417	0.532839
1916	2386	0.461858
1917	2318	0.595227
1918	2446	0.460907
1919	2404	0.941164
1920	2389	0.650328
1921	2401	0.993476
1922	1314	0.509944
1923	1094	0.377360
1924	1846	0.731873
1925	2404	0.990821
1926	2440	0.339747
1927	2045	0.336269
1928	1902	0.601481
1929	2408	0.361621
1930	2354	0.848337
1931	2357	0.484492
1932	1883	0.480583
1933	2045	0.502922
1934	2401	0.981062
1935	2361	0.299656
1936	2289	0.838564
1937	1331	0.553595
1938	1347	0.630551
1939	1398	0.481285
1940	1605	0.651990
1941	1846	0.485129
1942	1726	0.396456
1943	1540	0.824404
1944	2375	0.519818
1945	1540	0.872048
1946	1134	0.713239
1947	2305	0.757574
1948	2175	0.779407
1949	2160	0.579989
1950	1009	0.604616
1951	2277	0.242698
1952	2417	0.477802
1953	1345	0.657195
1954	2404	0.987896
1955	1291	0.684004
1956	2354	0.865419
1957	2364	0.714062
1958	1345	0.472573
1959	2005	0.305482
1960	2160	0.567673
1961	1605	0.923646
1962	1287	0.627723
1963	1540	0.797393
1964	1398	0.396763
1965	2064	0.414788
1966	2118	0.423963
1967	1029	0.829844
1968	2375	0.563838
1969	1331	0.425442
1970	1151	0.502719
1971	2062	0.606724
1972	1199	0.690461
1973	1831	0.518813
1974	2306	0.446024
1975	2656	0.583731
1976	2354	0.864703
1977	1527	0.619993
1978	2647	0.429876
1979	2364	0.560308
1980	2633	0.483068
1981	1256	0.736752
1982	2417	0.803885
1983	2417	0.795812
1984	2458	0.665470
1985	1314	0.852340
1986	1496	0.400540
1987	1029	0.848459
1988	1556	0.794053
1989	1287	0.586543
1990	2473	0.559022
1991	2160	0.828463
1992	2398	0.329775
1993	2354	0.934651
1994	1147	0.392995
1995	1617	0.431642
1996	2318	0.525366
1997	990	0.959468
1998	1523	0.475692
1999	1983	0.891362
2000	2414	0.363234
2001	2458	0.368920
2002	2495	0.305734
2003	2068	0.330958
2004	1556	0.527650
2005	1811	0.558930
2006	844	0.658820
2007	1470	0.773277
2008	2122	0.623268
2009	1800	0.654991
2010	1713	0.406808
2011	2631	0.640587
2012	1470	0.960631
2013	2334	0.414790
2014	2694	0.532518
2015	1786	0.374363
2016	1598	0.675464
2017	2405	0.424948
2018	1983	0.870353
2019	2006	0.276381
2020	2495	0.344457
2021	1598	0.822823
2022	856	0.846721
2023	2631	0.454298
2024	2436	0.401521
2025	2664	0.346431
2026	1468	0.615139
2027	2474	0.624611
2028	1959	0.402522
2029	2473	0.486703
2030	2097	0.326386
2031	2519	0.217955
2032	1855	0.352930
2033	1009	0.741730
2034	1788	0.567710
2035	1855	0.425637
2036	1788	0.580113
2037	2711	0.300111
2038	1960	0.367447
2039	2306	0.546579
2040	1960	0.429793
2041	1284	0.798614
2042	2351	0.375895
2043	2694	0.598405
2044	2470	0.573377
2045	1534	0.877457
2046	1203	0.334943
2047	2656	0.575285
2048	2473	0.429890
2049	1284	0.643964
2050	2654	0.580174
2051	2351	0.435486
2052	1625	0.987061
2053	2062	0.718367
2054	1009	0.632114
2055	2026	0.308084
2056	1617	0.716689
2057	2674	0.425322
2058	906	0.681690
2059	1980	0.562210
2060	2062	0.668116
2061	2097	0.333695
2062	1178	0.329277
2063	2061	0.733721
2064	2518	0.327058
2065	2530	0.767000
2066	1094	0.452829
2067	2426	0.582097
2068	2467	0.668773
2069	2503	0.447362
2070	1421	0.362199
2071	1689	0.599961
2072	1015	0.227233
2073	1990	0.558071
2074	2454	0.872444
2075	2489	0.874465
2076	2530	0.648239
2077	2010	0.299634
2078	2382	0.422287
2079	2417	0.544023
2080	1178	0.445180
2081	2470	0.534170
2082	2417	0.432483
2083	2467	0.505969
2084	2417	0.300473
2085	2518	0.392008
2086	2656	0.679655
2087	1032	0.654224
2088	2456	0.445941
2089	2121	0.420597
2090	2474	0.924302
2091	2392	0.540766
2092	2126	0.753804
2093	1625	0.822170
2094	2343	0.601267
2095	1483	0.284036
2096	2062	0.764262
2097	2541	0.354313
2098	1974	0.575445
2099	1483	0.319898
2100	2062	0.764988
2101	1980	0.380272
2102	1771	0.543259
2103	2398	0.428777
2104	2473	0.674241
2105	906	0.475562
2106	2118	0.592555
2107	2487	0.368634
2108	1147	0.854840
2109	1990	0.638909
2110	1236	0.685154
2111	2470	0.514924
2112	2499	0.321306
2113	1771	0.814920
2114	2061	0.533901
2115	1771	0.871130
2116	1157	0.487211
2117	2541	0.354891
2118	2464	0.405334
2119	2371	0.507786
2120	2402	0.311377
2121	1855	0.806862
2122	2160	0.454084
2123	1488	0.847237
2124	2674	0.730735
2125	2464	0.435162
2126	2503	0.584318
2127	940	0.438179
2128	2516	0.410407
2129	1837	0.368137
2130	2125	0.476126
2131	2487	0.676079
2132	2438	0.343447
2133	1480	0.592883
2134	2518	0.458407
2135	2487	0.407418
2136	1178	0.597073
2137	2674	0.719495
2138	1771	0.611092
2139	2521	0.446588
2140	2690	0.385738
2141	2337	0.691918
2142	1588	0.542058
2143	2497	0.559980
2144	1178	0.598300
2145	2508	0.561762
2146	2674	0.672473
2147	2543	0.483891
2148	2474	0.935819
2149	1554	0.777957
2150	1245	0.657863
2151	2504	0.490838
2152	2534	0.763648
2153	1425	0.291520
2154	2343	0.662308
2155	1636	0.741680
2156	1990	0.434232
2157	2539	0.508793
2158	2467	0.719701
2159	1689	0.576159
2160	2722	0.883713
2161	1236	0.820366
2162	2711	0.531419
2163	2516	0.828233
2164	2253	0.532430
2165	1837	0.575176
2166	2521	0.420923
2167	2413	0.473676
2168	2125	0.613285
2169	2466	0.622706
2170	2481	0.483177
2171	2450	0.452961
2172	2349	0.550662
2173	2670	0.424902
2174	2693	0.511214
2175	2657	0.612898
2176	2022	0.284419
2177	1980	0.451765
2178	2516	0.912118
2179	2577	0.739653
2180	2200	0.607819
2181	2466	0.387888
2182	2151	0.527333
2183	1236	0.884819
2184	1923	0.462847
2185	2505	0.739600
2186	2508	0.583659
2187	2371	0.762388
2188	2520	0.485840
2189	2690	0.353126
2190	1002	0.328144
2191	1086	0.589004
2192	1690	0.536102
2193	2523	0.541544
2194	1002	0.336513
2195	1268	0.365682
2196	2503	0.466283
2197	1245	0.622820
2198	2457	0.811289
2199	1480	0.640795
2200	1932	0.324533
2201	2766	0.837327
2202	1554	0.987204
2203	2711	0.403404
2204	2695	0.527625
2205	2146	0.892849
2206	1499	0.264921
2207	2340	0.359657
2208	2146	0.753658
2209	1266	0.387743
2210	2253	0.461787
2211	1821	0.831119
2212	1480	0.694859
2213	2766	0.934258
2214	2371	0.549040
2215	915	0.329769
2216	2722	0.953758
2217	1980	0.375397
2218	2718	0.968402
2219	2579	0.524580
2220	2512	0.395162
2221	2524	0.631536
2222	2506	0.520768
2223	2330	0.407283
2224	2146	0.932115
2225	1780	0.470541
2226	2098	0.513894
2227	2474	0.654253
2228	1023	0.588914
2229	2657	0.627749
2230	2657	0.601269
2231	2722	0.988486
2232	2525	0.638576
2233	996	0.780382
2234	1329	0.487684
2235	2516	0.644966
2236	2200	0.904796
2237	2718	0.906894
2238	2628	0.381863
2239	1931	0.446353
2240	2740	0.586917
2241	1923	0.314784
2242	2521	0.840809
2243	915	0.671612
2244	1636	0.584700
2245	2276	0.451275
2246	2639	0.314004
2247	2604	0.554713
2248	2722	0.976680
2249	2766	0.937410
2250	2146	0.970696
2251	2572	0.363793
2252	2522	0.516976
2253	1554	0.991003
2254	2116	0.964358
2255	2770	0.633976
2256	2056	0.321410
2257	1206	0.635462
2258	2562	0.489005
2259	2561	0.472846
2260	2472	0.599726
2261	1463	0.287749
2262	1821	0.977687
2263	2345	0.537408
2264	2521	0.819912
2265	1780	0.235097
2266	2559	0.387486
2267	2538	0.420010
2268	2445	0.330274
2269	2740	0.854452
2270	2527	0.628741
2271	2521	0.318409
2272	2638	0.339789
2273	2271	0.418229
2274	2722	0.949430
2275	2604	0.768417
2276	2457	0.936697
2277	2638	0.298150
2278	2670	0.411470
2279	2575	0.464822
2280	2608	0.300040
2281	2371	0.709439
2282	2551	0.288412
2283	2504	0.537507
2284	2769	0.448502
2285	1813	0.252957
2286	1261	0.476194
2287	2528	0.654113
2288	1237	0.511460
2289	2630	0.295990
2290	2726	0.494933
2291	1465	0.352605
2292	2668	0.307328
2293	2497	0.407841
2294	1583	0.501933
2295	2561	0.459519
2296	2445	0.375453
2297	1804	0.246552
2298	2553	0.355517
2299	2566	0.522656
2300	2523	0.721700
2301	1428	0.939719
2302	1661	0.434675
2303	1491	0.517249
2304	1428	0.950954
2305	1813	0.422797
2306	1821	0.798908
2307	2738	0.484515
2308	2522	0.483691
2309	2678	0.324077
2310	2328	0.629963
2311	2537	0.370321
2312	2577	0.761962
2313	2604	0.954220
2314	2596	0.722442
2315	2571	0.529282
2316	1583	0.917015
2317	2762	0.448825
2318	1694	0.372151
2319	2339	0.463301
2320	2271	0.487706
2321	2621	0.634480
2322	2017	0.494134
2323	1656	0.400678
2324	2194	0.831328
2325	2740	0.882610
2326	2345	0.275927
2327	2638	0.330029
2328	1278	0.630506
2329	1661	0.864415
2330	1832	0.299982
2331	2194	0.635184
2332	1652	0.513742
2333	1717	0.692448
2334	2522	0.390616
2335	2328	0.967876
2336	2809	0.981844
2337	2200	0.395618
2338	1091	0.769235
2339	1091	0.769235
2340	1385	0.447083
2341	2768	0.496100
2342	2238	0.570450
2343	2726	0.577180
2344	2726	0.577180
2345	2678	0.393471
2346	2604	0.924865
2347	1583	0.963422
2348	2610	0.494902
2349	2610	0.494902
2350	2506	0.672352
2351	1813	0.557568
2352	1391	0.763827
2353	2640	0.306925
2354	1237	0.419860
2355	1297	0.554514
2356	1813	0.618048
2357	2445	0.368653
2358	2768	0.446013
2359	1297	0.481366
2360	2449	0.442328
2361	2730	0.385916
2362	2480	0.300892
2363	2726	0.507801
2364	1687	0.489318
2365	1813	0.678340
2366	2620	0.817074
2367	2809	0.957643
2368	2594	0.622742
2369	1138	0.621717
2370	1391	0.903785
2371	2598	0.503920
2372	2506	0.857995
2373	2488	0.301672
2374	2678	0.307806
2375	2013	0.284075
2376	2768	0.738710
2377	2773	0.291752
2378	2194	0.587026
2379	1278	0.327851
2380	1391	0.842637
2381	2589	0.433695
2382	2821	0.732910
2383	2709	0.425918
2384	2328	0.578171
2385	2003	0.322703
2386	1339	0.524295
2387	1104	0.498168
2388	2770	0.364064
2389	2581	0.457773
2390	1694	0.314855
2391	2646	0.378455
2392	1339	0.671055
2393	2589	0.710455
2394	1339	0.711198
2395	2637	0.975703
2396	2238	0.515435
2397	2770	0.418997
2398	2599	0.701571
2399	2238	0.376433
2400	1700	0.369771
2401	2640	0.369200
2402	2041	0.261643
2403	2809	0.889975
2404	2536	0.422598
2405	2285	0.794234
2406	996	0.775480
2407	2614	0.702078
2408	1700	0.464256
2409	2449	0.468753
2410	2632	0.832557
2411	2194	0.408732
2412	2003	0.259940
2413	2768	0.798705
2414	2626	0.402773
2415	2212	0.398869
2416	2336	0.419484
2417	2427	0.353779
2418	2132	0.760547
2419	2599	0.681394
2420	1306	0.662510
2421	2610	0.560582
2422	2599	0.445273
2423	2604	0.891327
2424	2709	0.522770
2425	2743	0.576379
2426	996	0.778687
2427	2783	0.459912
2428	2449	0.514749
2429	1934	0.384382
2430	2387	0.825042
2431	2285	0.715219
2432	2427	0.433531
2433	2271	0.348643
2434	2442	0.314138
2435	1963	0.792311
2436	1976	0.667544
2437	2327	0.420663
2438	1764	0.468727
2439	2557	0.306237
2440	2496	0.336294
2441	2510	0.832871
2442	2120	0.394988
2443	2314	0.537361
2444	2798	0.941501
2445	1339	0.853670
2446	1316	0.726851
2447	2455	0.637586
2448	1833	0.404519
2449	2703	0.738692
2450	2287	0.376737
2451	2745	0.396066
2452	1316	0.660639
2453	2663	0.411660
2454	2387	0.764105
2455	1963	0.854016
2456	2601	0.946674
2457	2817	0.607843
2458	2601	0.664539
2459	2327	0.661631
2460	2589	0.499637
2461	1154	0.952113
2462	1733	0.405308
2463	2802	0.412308
2464	2768	0.655535
2465	2689	0.640744
2466	2791	0.332978
2467	2660	0.508963
2468	1154	0.915159
2469	2445	0.351101
2470	2560	0.633526
2471	2802	0.406451
2472	2433	0.411211
2473	2367	0.377248
2474	2821	0.815902
2475	2716	0.561509
2476	1297	0.450419
2477	1785	0.321721
2478	1661	0.490190
2479	2162	0.517747
2480	2623	0.940424
2481	1778	0.455375
2482	2680	0.295402
2483	2709	0.665770
2484	2387	0.581547
2485	1526	0.594664
2486	2743	0.591467
2487	2615	0.296730
2488	2802	0.279420
2489	2624	0.414633
2490	2427	0.385483
2491	1306	0.947273
2492	2455	0.856617
2493	2621	0.615920
2494	2106	0.441578
2495	2817	0.543362
2496	2642	0.382686
2497	1583	0.494764
2498	2678	0.569260
2499	1833	0.630384
2500	2719	0.957467
2501	2415	0.396366
2502	2629	0.468166
2503	2818	0.376063
2504	2784	0.468889
2505	2818	0.320496
2506	1922	0.725709
2507	2677	0.728608
2508	2787	0.447195
2509	2314	0.602178
2510	1898	0.550269
2511	2120	0.490116
2512	2560	0.643904
2513	1812	0.332875
2514	1306	0.504165
2515	1579	0.464586
2516	2817	0.567602
2517	2314	0.670157
2518	2702	0.375990
2519	2415	0.434919
2520	2546	0.503958
2521	2582	0.450626
2522	2719	0.728712
2523	2237	0.628722
2524	2703	0.978508
2525	2724	0.619438
2526	2685	0.855291
2527	1196	0.842323
2528	1196	0.936156
2529	2341	0.822560
2530	2513	0.853969
2531	2342	0.574849
2532	2735	0.416464
2533	2824	0.397749
2534	2455	0.513953
2535	1429	0.724804
2536	1433	0.404420
2537	1196	0.910394
2538	2651	0.616711
2539	1823	0.483957
2540	2746	0.650271
2541	2696	0.486096
2542	2642	0.360350
2543	2773	0.461133
2544	2629	0.458418
2545	2363	0.581351
2546	2247	0.385558
2547	2209	0.606731
2548	2734	0.605290
2549	2784	0.630249
2550	1812	0.483312
2551	2635	0.363124
2552	2360	0.285996
2553	2724	0.335920
2554	2637	0.453165
2555	2578	0.653685
2556	2827	0.268637
2557	2797	0.925969
2558	2845	0.421434
2559	2685	0.952011
2560	2810	0.190509
2561	1429	0.540291
2562	2211	0.417416
2563	2725	0.548514
2564	2641	0.542085
2565	2710	0.521772
2566	2734	0.663846
2567	2442	0.421107
2568	1462	0.435672
2569	2517	0.841046
2570	2799	0.592255
2571	2700	0.277519
2572	2651	0.657363
2573	1674	0.294417
2574	1500	0.419059
2575	2629	0.547394
2576	2797	0.954648
2577	2578	0.603939
2578	2255	0.384416
2579	2501	0.737111
2580	2820	0.842695
2581	2071	0.849852
2582	2071	0.886416
2583	2843	0.318357
2584	2739	0.471108
2585	2544	0.743158
2586	2855	0.339164
2587	2739	0.418280
2588	2629	0.580428
2589	2843	0.374820
2590	1462	0.498380
2591	2255	0.496450
2592	2847	0.421988
2593	2261	0.855402
2594	2363	0.832416
2595	2255	0.263276
2596	2752	0.249740
2597	2739	0.541611
2598	2641	0.484101
2599	1773	0.337378
2600	1770	0.461103
2601	1559	0.489069
2602	1610	0.312261
2603	2360	0.777692
2604	1722	0.708082
2605	2517	0.890590
2606	1500	0.574086
2607	2435	0.360976
2608	2517	0.427315
2609	2502	0.559701
2610	2039	0.428015
2611	2255	0.441376
2612	2255	0.552206
2613	1486	0.523005
2614	2685	0.902963
2615	2749	0.385373
2616	2749	0.385373
2617	2501	0.558506
2618	1354	0.496652
2619	2420	0.326655
2620	2461	0.421875
2621	1354	0.440339
2622	2360	0.598994
2623	2584	0.780577
2624	2683	0.548662
2625	2737	0.598194
2626	2849	0.535950
2627	2747	0.393845
2628	1354	0.492060
2629	2578	0.491859
2630	2517	0.932435
2631	2261	0.660689
2632	2378	0.676810
2633	2378	0.781907
2634	2478	0.672355
2635	1785	0.415968
2636	2685	0.754138
2637	1358	0.616887
2638	2641	0.652302
2639	2429	0.823642
2640	2429	0.825411
2641	2517	0.924382
2642	1606	0.493525
2643	2728	0.305735
2644	2517	0.560094
2645	2453	0.393043
2646	2691	0.959946
2647	2517	0.432480
2648	2544	0.683723
2649	2221	0.581129
2650	2478	0.727525
2651	2696	0.207459
2652	2839	0.807012
2653	1970	0.507461
2654	2478	0.479613
2655	2532	0.889994
2656	1354	0.353061
2657	2849	0.766515
2658	2532	0.704513
2659	2532	0.696568
2660	2502	0.680384
2661	2532	0.837769
2662	2517	0.790859
2663	1632	0.461873
2664	1500	0.445667
2665	2751	0.481773
2666	2209	0.460116
2667	2739	0.656304
2668	2241	0.617545
2669	2734	0.826148
2670	2249	0.490494
2671	2775	0.438326
2672	2643	0.377522
2673	2341	0.725737
2674	2478	0.631501
2675	2468	0.787876
2676	2429	0.712088
2677	1773	0.564241
2678	2825	0.437521
2679	2767	0.396116
2680	2736	0.398891
2681	2708	0.404304
2682	2849	0.684385
2683	2686	0.382195
2684	2593	0.336648
2685	2607	0.700944
2686	2734	0.616937
2687	2461	0.700488
2688	2261	0.463879
2689	2221	0.584853
2690	1500	0.431544
2691	2715	0.293474
2692	2765	0.341439
2693	1544	0.391940
2694	2746	0.571411
2695	2839	0.677417
2696	2418	0.749333
2697	2434	0.359360
2698	1745	0.413968
2699	1824	0.391047
2700	2461	0.726409
2701	2071	0.487518
2702	2788	0.497070
2703	2607	0.889025
2704	2767	0.493376
2705	2683	0.676291
2706	2686	0.309806
2707	2650	0.435416
2708	2854	0.937297
2709	1745	0.497531
2710	1770	0.496013
2711	2831	0.431094
2712	1851	0.360939
2713	2666	0.324769
2714	2746	0.492056
2715	2648	0.309539
2716	2378	0.604037
2717	2775	0.590629
2718	2720	0.371360
