[n]	[m]	[probability]
2714	2746	0.487043
2715	2648	0.309576
2716	2378	0.605583
2717	2775	0.590809
2718	2720	0.360366
2719	2846	0.385122
2720	2801	0.478975
2721	2648	0.306327
2722	1824	0.411204
2723	2729	0.918028
2724	2808	0.815622
2725	2302	0.750423
2726	2666	0.266724
2727	2867	0.621091
2728	2854	0.907879
2729	1606	0.543539
2730	2765	0.445984
2731	2704	0.476398
2732	2291	0.607254
2733	2734	0.663593
2734	2799	0.817928
2735	2866	0.713560
2736	2755	0.483252
2737	2808	0.905013
2738	2788	0.329586
2739	2715	0.734784
2740	2854	0.568297
2741	2733	0.648895
2742	1936	0.729269
2743	2782	0.493666
2744	2044	0.733439
2745	2224	0.767325
2746	2794	0.523639
2747	2224	0.785461
2748	2035	0.454785
2749	2831	0.297227
2750	1835	0.427051
2751	2780	0.236657
2752	2211	0.366975
2753	2224	0.656357
2754	2767	0.528276
2755	2729	0.425416
2756	2852	0.349445
2757	1997	0.455163
2758	2317	0.423989
2759	2744	0.653444
2760	2866	0.311175
2761	2756	0.456953
2762	2329	0.635735
2763	2329	0.407607
2764	2876	0.349622
2765	2803	0.744991
2766	2776	0.349634
2767	2224	0.631135
2768	2872	0.928722
2769	2887	0.477805
2770	2780	0.327577
2771	2875	0.532683
2772	2044	0.763777
2773	2846	0.433682
2774	2761	0.862331
2775	2759	0.733943
2776	2265	0.761456
2777	2808	0.754365
2778	2868	0.399390
2779	2782	0.767808
2780	2000	0.348847
2781	2124	0.384979
2782	2801	0.466634
2783	2230	0.477328
2784	2043	0.635938
2785	2822	0.598106
2786	2835	0.637344
2787	2867	0.498879
2788	2000	0.345157
2789	2239	0.474477
2790	2806	0.300013
2791	2872	0.830187
2792	2096	0.865984
2793	2888	0.421231
2794	2792	0.559131
2795	1997	0.495238
2796	2780	0.314884
2797	2870	0.352496
2798	2074	0.386015
2799	2233	0.531302
2800	1992	0.296227
2801	2780	0.488693
2802	2037	0.358020
2803	2812	0.471945
2804	2876	0.878882
2805	1988	0.657041
2806	2792	0.553988
2807	2807	0.555864
2808	2876	0.658646
2809	2154	0.406868
2810	2816	0.534810
2811	2909	0.877066
2812	2880	0.399598
2813	2233	0.494876
2814	2887	0.766665
2815	2805	0.933206
2816	2154	0.332323
2817	2210	0.679761
2818	2136	0.336573
2819	2265	0.534765
2820	2136	0.504259
2821	2239	0.635752
2822	2136	0.500486
2823	2265	0.562594
2824	1997	0.457486
2825	2880	0.353873
2826	2887	0.731405
2827	2243	0.548026
2828	2233	0.616750
2829	2136	0.499159
2830	2243	0.549684
2831	2239	0.608878
2832	2803	0.575248
2833	2288	0.456774
2834	2888	0.634976
2835	2210	0.670141
2836	2814	0.682576
2837	2900	0.253096
2838	2805	0.570088
2839	2823	0.733328
2840	2838	0.235621
2841	2823	0.746696
2842	2816	0.576141
2843	2856	0.744733
2844	2816	0.426917
2845	2858	0.871273
2846	2170	0.870521
2847	2169	0.545200
2848	2286	0.559038
2849	2835	0.693891
2850	2286	0.407885
2851	2888	0.502965
2852	2260	0.555481
2853	2201	0.627413
2854	2814	0.457641
2855	2915	0.793163
2856	2170	0.448164
2857	2186	0.486690
2858	2251	0.694392
2859	2804	0.577470
2860	2822	0.589498
2861	2816	0.609545
2862	2838	0.219196
2863	2805	0.495649
2864	2841	0.256188
2865	2853	0.859078
2866	2886	0.906174
2867	2857	0.687944
2868	2823	0.957203
2869	2945	0.324181
2870	2930	0.590772
2871	2823	0.835564
2872	2857	0.752794
2873	2829	0.375609
2874	2848	0.996026
2875	2863	0.871262
2876	2936	0.402202
2877	2861	0.630966
2878	2863	0.828946
2879	2925	0.768701
2880	2924	0.410378
2881	2938	0.552008
2882	2925	0.954939
2883	2861	0.835291
2884	2897	0.474404
2885	2925	0.993286
2886	2861	0.657268
2887	2938	0.425266
2888	2930	0.666346
2889	2871	0.398650
2890	2850	0.521241
2891	2857	0.487513
2892	2929	0.340323
2893	2861	0.495303
2894	2829	0.301167
2895	2861	0.524149
2896	2923	0.333678
2897	2884	0.325962
2898	2923	0.288126
2899	2882	0.409851
2900	2882	0.409851
2901	2898	0.436645
2902	2943	0.368155
2903	2898	0.700258
2904	2895	0.387037
2905	2934	0.228254
2906	2934	0.377513
2907	2928	0.627576
2908	2941	0.361893
2909	2897	0.540170
2910	2947	0.286563
2911	2892	0.931802
2912	2897	0.603402
2913	2889	0.964921
2914	2889	0.884262
2915	2906	0.372948
2916	2935	0.600067
2917	2890	0.443765
2918	2928	0.492518
2919	2932	0.673627
2920	2954	0.377212
2921	2950	0.712600
2922	2914	0.736056
2923	2914	0.936205
2924	2918	0.346023
2925	2967	0.940490
2926	2921	0.757629
2927	2933	0.897109
2928	2922	0.456803
2929	2912	0.685579
2930	2967	0.855621
2931	2933	0.571094
2932	2927	0.351341
2933	2898	0.683425
2934	2907	0.667574
2935	2907	0.442144
2936	2935	0.441164
2937	2927	0.426191
2938	2907	0.506710
2939	2958	0.637741
2940	2940	0.399302
2941	2907	0.783705
2942	2919	0.379331
2943	2932	0.679518
2944	2970	0.362285
2945	2944	0.747718
2946	2918	0.348966
2947	2931	0.303548
2948	2914	0.522862
2949	2922	0.813516
2950	2953	0.477155
2951	2942	0.411183
2952	2975	0.490155
2953	2975	0.437613
2954	2889	0.594795
2955	2931	0.618780
2956	2932	0.375040
2957	2944	0.556218
2958	2977	0.508280
2959	2907	0.433073
2960	2979	0.346958
2961	2964	0.366968
2962	2942	0.250614
2963	2958	0.419181
2964	2955	0.557547
2965	2957	0.315271
2966	2973	0.469943
2967	2965	0.681115
2968	2963	0.420476
2969	2955	0.628932
2970	2981	0.490573
2971	2968	0.374813
2972	2989	0.859802
2973	2965	0.842127
2974	2965	0.764938
2975	2983	0.342240
2976	2974	0.281866
2977	2986	0.683427
2978	2973	0.441109
2979	2981	0.589429
2980	2986	0.698598
2981	2980	0.364893
2982	2978	0.286533
2983	2987	0.268577
2984	2983	0.623146
2985	2974	0.326789
2986	2996	0.755124
2987	2992	0.412484
2988	2992	0.445299
2989	2994	0.652294
2990	2989	0.511157
2991	2988	0.508682
2992	2997	0.689051
2993	2984	0.598037
2994	2993	0.635660
2995	2985	0.273462
2996	2999	0.497286
2997	2994	0.679155
2998	2994	0.668382
2999	2988	0.503755
3000	2985	0.432504
