[n]	[m]	[probability]
2714	2596	0.674589
2715	2733	0.354489
2716	2453	0.345964
2717	2414	0.330072
2718	2701	0.360542
2719	2730	0.312576
2720	2622	0.438142
2721	2733	0.367891
2722	2243	1.000000
2723	2489	0.528907
2724	2719	0.879241
2725	2418	0.938646
2726	2754	0.288262
2727	2711	0.297470
2728	2633	0.669287
2729	2078	1.000000
2730	2440	0.247254
2731	2663	0.255713
2732	2378	0.636367
2733	2511	0.543383
2734	2634	0.153630
2735	2726	0.374410
2736	2701	0.292901
2737	2719	0.931238
2738	2414	0.376306
2739	2699	0.204805
2740	2633	0.534456
2741	2615	0.240205
2742	2243	1.000000
2743	2596	0.610116
2744	2211	1.000000
2745	2261	0.738173
2746	2524	0.688310
2747	2261	0.674883
2748	2201	1.000000
2749	2697	0.288287
2750	2078	1.000000
2751	2575	0.327649
2752	2341	0.532944
2753	2261	0.806846
2754	2632	0.887377
2755	2471	0.381863
2756	2742	0.438249
2757	2201	1.000000
2758	2378	0.688844
2759	2681	0.259990
2760	2726	0.449760
2761	2627	0.283751
2762	2378	0.638589
2763	2418	0.529599
2764	2762	0.462388
2765	2489	0.810823
2766	2632	0.753018
2767	2261	0.818939
2768	2740	0.525483
2769	2771	0.410747
2770	2575	0.363709
2771	2722	0.611265
2772	2211	1.000000
2773	2735	0.378401
2774	2456	0.802900
2775	2736	0.277370
2776	2261	1.000000
2777	2719	0.972313
2778	2743	0.500308
2779	2596	0.726091
2780	2201	1.000000
2781	2249	1.000000
2782	2596	0.686482
2783	2261	0.769592
2784	2243	1.000000
2785	2748	0.750142
2786	2719	0.913248
2787	2771	0.289455
2788	2201	1.000000
2789	2120	1.000000
2790	2509	0.463775
2791	2740	0.726194
2792	2243	1.000000
2793	2740	0.641343
2794	2632	0.874488
2795	2201	1.000000
2796	2602	0.414088
2797	2808	0.336529
2798	2201	1.000000
2799	2261	1.000000
2800	2201	1.000000
2801	2575	0.422827
2802	2243	1.000000
2803	2524	0.971265
2804	2762	0.337495
2805	2241	1.000000
2806	2632	0.810715
2807	2689	0.801659
2808	2762	0.660813
2809	2201	1.000000
2810	2748	0.614738
2811	2798	0.677408
2812	2743	0.451157
2813	2261	1.000000
2814	2771	0.299730
2815	2604	0.648479
2816	2201	1.000000
2817	2268	1.000000
2818	2201	1.000000
2819	2261	1.000000
2820	2201	1.000000
2821	2120	1.000000
2822	2201	1.000000
2823	2261	1.000000
2824	2265	1.000000
2825	2743	0.504534
2826	2798	0.380187
2827	2120	1.000000
2828	2261	1.000000
2829	2201	1.000000
2830	2237	1.000000
2831	2120	1.000000
2832	2489	0.347553
2833	2261	1.000000
2834	2740	0.789923
2835	2249	1.000000
2836	2509	0.535158
2837	2766	0.674169
2838	2604	0.688254
2839	2524	0.925500
2840	2524	0.401724
2841	2604	0.558959
2842	2734	0.529030
2843	2689	0.627536
2844	2748	0.647234
2845	2709	0.312749
2846	2211	1.000000
2847	2211	1.000000
2848	2261	1.000000
2849	2748	0.725300
2850	2261	1.000000
2851	2740	0.765370
2852	2237	1.000000
2853	2261	1.000000
2854	2509	0.633963
2855	2796	0.273221
2856	2211	1.000000
2857	2211	1.000000
2858	2237	1.000000
2859	2729	0.434731
2860	2748	0.687566
2861	2734	0.397313
2862	2524	0.749141
2863	2604	0.641160
2864	2524	0.915546
2865	2677	0.515186
2866	2799	0.545157
2867	2604	0.808058
2868	2604	0.656959
2869	2802	0.324202
2870	2762	0.617312
2871	2604	0.875166
2872	2604	0.732288
2873	2637	0.652025
2874	2637	0.704937
2875	2725	0.315291
2876	2798	0.646397
2877	2781	0.390155
2878	2646	0.378900
2879	2773	0.455471
2880	2834	0.339046
2881	2810	0.447108
2882	2773	0.394971
2883	2781	0.616954
2884	2801	0.484124
2885	2784	0.393209
2886	2781	0.688556
2887	2819	0.338911
2888	2762	0.358949
2889	2729	0.692187
2890	2604	0.487077
2891	2604	0.986513
2892	2843	0.282856
2893	2781	0.561684
2894	2637	0.850589
2895	2781	0.643343
2896	2859	0.323231
2897	2729	0.616162
2898	2859	0.519296
2899	2604	0.954422
2900	2604	0.954422
2901	2781	0.573760
2902	2859	0.364996
2903	2781	0.433272
2904	2729	0.522346
2905	2860	0.292993
2906	2839	0.484977
2907	2808	0.491453
2908	2808	0.467874
2909	2853	0.240328
2910	2859	0.760018
2911	2637	0.954803
2912	2807	0.214688
2913	2803	0.514118
2914	2781	0.530768
2915	2729	0.321612
2916	2822	0.477358
2917	2604	0.957708
2918	2835	0.517398
2919	2761	0.248056
2920	2866	0.635087
2921	2870	0.251538
2922	2871	0.223947
2923	2853	0.249769
2924	2604	0.575285
2925	2846	0.281071
2926	2788	0.343994
2927	2858	0.553495
2928	2761	0.740327
2929	2637	0.567752
2930	2913	0.302067
2931	2858	0.607204
2932	2932	0.327646
2933	2804	0.402349
2934	2811	0.182582
2935	2795	0.267430
2936	2822	0.273623
2937	2932	0.338434
2938	2795	0.235774
2939	2858	0.563583
2940	2932	0.317765
2941	2803	0.241635
2942	2775	0.454194
2943	2812	0.125788
2944	2866	0.543207
2945	2816	0.293553
2946	2775	0.606703
2947	2775	0.589806
2948	2906	0.218391
2949	2761	0.443259
2950	2894	0.301126
2951	2882	0.287699
2952	2913	0.392282
2953	2913	0.392700
2954	2803	0.235551
2955	2775	0.504815
2956	2832	0.146521
2957	2889	0.347126
2958	2880	0.266325
2959	2830	0.178779
2960	2901	0.337701
2961	2903	0.332057
2962	2890	0.248551
2963	2886	0.253839
2964	2898	0.346837
2965	2841	0.162587
2966	2814	0.268433
2967	2957	0.147172
2968	2785	0.187951
2969	2889	0.340199
2970	2910	0.163981
2971	2911	0.181910
2972	2830	0.137753
2973	2957	0.161485
2974	2966	0.162205
2975	2944	0.259749
2976	2836	0.185433
2977	2889	0.362736
2978	2850	0.160607
2979	2983	0.224255
2980	2907	0.250292
2981	2980	0.216705
2982	2850	0.150724
2983	2951	0.291615
2984	2944	0.277786
2985	2850	0.172043
2986	2922	0.213809
2987	2976	0.379504
2988	2976	0.350228
2989	2944	0.391453
2990	2920	0.180354
2991	2971	0.189765
2992	2953	0.313186
2993	2978	0.214778
2994	2919	0.126590
2995	2980	0.174346
2996	2955	0.333909
2997	2955	0.356176
2998	2955	0.315185
2999	2999	0.206634
3000	2996	0.205585
