[n]	[m]	[probability]
2710	2243	1.000000
2711	2730	0.233108
2712	2074	1.000000
2713	2759	0.190821
2714	2596	0.680112
2715	2733	0.340971
2716	2453	0.350053
2717	2414	0.315191
2718	2591	0.336839
2719	2730	0.301522
2720	2622	0.414284
2721	2733	0.374801
2722	2243	1.000000
2723	2489	0.531844
2724	2719	0.871677
2725	2418	0.938799
2726	2754	0.289910
2727	2711	0.278396
2728	2633	0.704978
2729	2078	1.000000
2730	2423	0.248871
2731	2663	0.286466
2732	2378	0.629138
2733	2511	0.551012
2734	2634	0.154457
2735	2726	0.377063
2736	2701	0.229140
2737	2719	0.926107
2738	2414	0.374567
2739	2699	0.205129
2740	2633	0.498167
2741	2615	0.242320
2742	2243	1.000000
2743	2596	0.588535
2744	2211	0.651763
2745	2261	0.732624
2746	2524	0.714654
2747	2261	0.667871
2748	2201	1.000000
2749	2697	0.291416
2750	2078	1.000000
2751	2575	0.345747
2752	2341	0.542076
2753	2261	0.803080
2754	2632	0.900254
2755	2471	0.395491
2756	2742	0.432729
2757	2201	1.000000
2758	2378	0.686439
2759	2681	0.254318
2760	2726	0.456998
2761	2627	0.287575
2762	2378	0.642390
2763	2418	0.521737
2764	2762	0.452793
2765	2489	0.829513
2766	2632	0.814067
2767	2261	0.815457
2768	2740	0.524931
2769	2771	0.416515
2770	2575	0.374643
2771	2722	0.586512
2772	2211	1.000000
2773	2735	0.373069
2774	2456	0.816580
2775	2736	0.288972
2776	2261	1.000000
2777	2719	0.972256
2778	2743	0.494046
2779	2596	0.674975
2780	2201	1.000000
2781	2249	1.000000
2782	2596	0.678424
2783	2261	0.764956
2784	2243	1.000000
2785	2748	0.723720
2786	2719	0.917201
2787	2771	0.277490
2788	2201	1.000000
2789	2120	1.000000
2790	2509	0.448017
2791	2740	0.726109
2792	2243	1.000000
2793	2740	0.641403
2794	2632	0.860382
2795	2265	1.000000
2796	2602	0.419571
2797	2808	0.298219
2798	2201	1.000000
2799	2261	1.000000
2800	2201	1.000000
2801	2575	0.424423
2802	2243	1.000000
2803	2524	0.970617
2804	2762	0.326952
2805	2241	1.000000
2806	2632	0.782550
2807	2689	0.826787
2808	2762	0.652594
2809	2201	1.000000
2810	2748	0.596711
2811	2798	0.675457
2812	2743	0.458732
2813	2261	1.000000
2814	2771	0.297690
2815	2604	0.695189
2816	2201	1.000000
2817	2268	1.000000
2818	2201	1.000000
2819	2261	1.000000
2820	2201	1.000000
2821	2120	1.000000
2822	2201	1.000000
2823	2261	1.000000
2824	2265	1.000000
2825	2743	0.509174
2826	2798	0.350278
2827	2120	1.000000
2828	2261	1.000000
2829	2201	1.000000
2830	2237	1.000000
2831	2120	1.000000
2832	2489	0.410834
2833	2261	1.000000
2834	2740	0.790341
2835	2249	1.000000
2836	2509	0.493805
2837	2766	0.670141
2838	2604	0.714047
2839	2524	0.937225
2840	2456	0.456939
2841	2604	0.573413
2842	2734	0.549161
2843	2689	0.679268
2844	2748	0.643603
2845	2709	0.400694
2846	2211	1.000000
2847	2211	1.000000
2848	2261	1.000000
2849	2748	0.718788
2850	2261	1.000000
2851	2740	0.765672
2852	2237	1.000000
2853	2261	1.000000
2854	2509	0.591737
2855	2796	0.276404
2856	2211	1.000000
2857	2211	1.000000
2858	2237	1.000000
2859	2729	0.440741
2860	2748	0.696973
2861	2734	0.424357
2862	2524	0.725014
2863	2604	0.709911
2864	2524	0.914028
2865	2677	0.540017
2866	2799	0.531222
2867	2604	0.856319
2868	2604	0.631548
2869	2802	0.317031
2870	2762	0.609060
2871	2604	0.865824
2872	2604	0.793633
2873	2637	0.636068
2874	2637	0.771124
2875	2725	0.287795
2876	2798	0.652804
2877	2781	0.394942
2878	2646	0.461286
2879	2773	0.453411
2880	2834	0.349334
2881	2810	0.456945
2882	2773	0.393823
2883	2781	0.622655
2884	2801	0.505383
2885	2784	0.413588
2886	2781	0.683414
2887	2819	0.335902
2888	2762	0.363937
2889	2729	0.754645
2890	2604	0.472189
2891	2604	0.991168
2892	2843	0.298225
2893	2781	0.582152
2894	2637	0.880054
2895	2781	0.659015
2896	2859	0.287310
2897	2729	0.591229
2898	2859	0.482330
2899	2604	0.969798
2900	2604	0.969798
2901	2781	0.594523
2902	2859	0.345800
2903	2781	0.457431
2904	2729	0.498133
2905	2860	0.279289
2906	2839	0.484929
2907	2808	0.507818
2908	2808	0.498460
2909	2807	0.258681
2910	2859	0.737375
2911	2637	0.964986
2912	2807	0.255763
2913	2803	0.531268
2914	2781	0.525038
2915	2729	0.364181
2916	2822	0.493588
2917	2604	0.968303
2918	2835	0.522403
2919	2761	0.379592
2920	2866	0.634886
2921	2870	0.248458
2922	2871	0.216853
2923	2853	0.275485
2924	2604	0.639301
2925	2846	0.260291
2926	2788	0.351019
2927	2858	0.565623
2928	2761	0.756718
2929	2637	0.656617
2930	2913	0.314931
2931	2858	0.607848
2932	2932	0.285034
2933	2804	0.401546
2934	2806	0.186163
2935	2795	0.282783
2936	2822	0.295313
2937	2932	0.316787
2938	2795	0.253764
2939	2858	0.573092
2940	2932	0.288008
2941	2803	0.225663
2942	2637	0.422138
2943	2832	0.134747
2944	2866	0.536519
2945	2816	0.311225
2946	2775	0.603404
2947	2775	0.604423
2948	2906	0.222379
2949	2761	0.478193
2950	2865	0.313425
2951	2882	0.246047
2952	2913	0.397238
2953	2913	0.394591
2954	2803	0.233019
2955	2775	0.527406
2956	2832	0.171739
2957	2889	0.341357
2958	2880	0.263186
2959	2830	0.184836
2960	2901	0.326667
2961	2903	0.328118
2962	2890	0.232171
2963	2886	0.216754
2964	2898	0.330436
2965	2841	0.175061
2966	2814	0.289937
2967	2921	0.155816
2968	2785	0.209722
2969	2889	0.377565
2970	2976	0.161391
2971	2911	0.182106
2972	2830	0.137624
2973	2957	0.155684
2974	2966	0.143423
2975	2908	0.234748
2976	2836	0.189641
2977	2889	0.403005
2978	2850	0.174854
2979	2983	0.244029
2980	2907	0.259168
2981	2980	0.202710
2982	2850	0.162319
2983	2951	0.293384
2984	2944	0.284075
2985	2850	0.184800
2986	2922	0.212722
2987	2976	0.379145
2988	2976	0.347961
2989	2944	0.393977
2990	2920	0.189878
2991	2971	0.185038
2992	2953	0.305287
2993	2978	0.198583
2994	2919	0.134994
2995	2980	0.171530
2996	2955	0.331824
2997	2955	0.363406
2998	2955	0.326581
2999	2999	0.206921
3000	2996	0.199099
