[n]	[m]	[probability]
12009	37240	0.323959
12010	8171	0.228223
12011	8213	0.277008
12012	37257	0.514003
12013	37231	0.359949
12014	37240	0.442330
12015	37276	0.190999
12016	8212	0.330444
12017	37233	0.363570
12018	37233	0.321654
12019	37275	0.233560
12020	37287	0.369431
12021	37265	0.321282
12022	8227	0.255971
12023	37245	0.428794
12024	37234	0.178319
12025	37247	0.279874
12026	8217	0.254900
12027	37286	0.519863
12028	37285	0.435688
12029	37262	0.260454
12030	8207	0.240043
12031	37319	0.457965
12032	37316	0.352285
12033	37295	0.295747
12034	37342	0.333910
12035	37302	0.298428
12036	37340	0.661757
12037	37277	0.263276
12038	37275	0.240302
12039	37262	0.234327
12040	37317	0.315564
12041	8214	0.231751
12042	37339	0.507441
12043	8257	0.495563
12044	37350	0.290978
12045	8241	0.290442
12046	8241	0.266602
12047	37340	0.541553
12048	37303	0.520206
12049	37321	0.324648
12050	37340	0.454153
12051	8259	0.754172
12052	37374	0.351526
12053	37326	0.331351
12054	37305	0.614621
12055	8259	0.760703
12056	8245	0.408886
12057	37325	0.463692
12058	37408	0.342899
12059	37320	0.234171
12060	8272	0.801852
12061	37337	0.349016
12062	37337	0.828414
12063	8258	0.379950
12064	8275	0.332743
12065	8272	0.777726
12066	37325	0.305916
12067	37399	0.367505
12068	8297	0.523251
12069	37348	0.322126
12070	37425	0.334042
12071	37425	0.528438
12072	8249	0.356660
12073	37349	0.484060
12074	8296	0.415890
12075	37348	0.315130
12076	37376	0.680254
12077	8262	0.433368
12078	37432	0.751811
12079	8270	0.698759
12080	37357	0.248031
12081	37443	0.531898
12082	37450	0.218279
12083	8313	0.293589
12084	37400	0.344472
12085	37439	0.250686
12086	8299	0.293917
12087	8299	0.297812
12088	37458	0.393887
12089	8312	0.480786
12090	37468	0.418764
12091	8324	0.413878
12092	37411	0.397928
12093	8301	0.566025
12094	37443	0.234421
12095	8336	0.323124
12096	8334	0.431452
12097	37417	0.287992
12098	37396	0.445304
12099	37444	0.788512
12100	8314	0.571561
12101	37421	0.456262
12102	37409	0.574045
12103	37475	0.485156
12104	37412	0.855045
12105	37487	0.398804
12106	8334	0.309552
12107	8309	0.557133
12108	37502	0.685211
12109	37426	0.516226
12110	37456	0.622936
12111	37441	0.486069
12112	8320	0.499161
12113	37461	0.317145
12114	37531	0.531682
12115	37451	0.537268
12116	37487	0.446396
12117	37451	0.610265
12118	37456	0.466913
12119	37442	0.372939
12120	37475	0.330538
12121	37463	0.808187
12122	37538	0.624232
12123	37441	0.828166
12124	8340	0.495060
12125	37451	0.398635
12126	37504	0.365657
12127	37446	0.208483
12128	37533	0.472175
12129	8338	0.348248
12130	37470	0.314739
12131	37469	0.313888
12132	37472	0.932252
12133	37464	0.544987
12134	37501	0.665491
12135	37555	0.503311
12136	37503	0.194342
12137	8364	0.310318
12138	37506	0.299333
12139	8365	0.329199
12140	37476	0.385194
12141	37467	0.641712
12142	8380	0.337441
12143	37499	0.435471
12144	8411	0.365192
12145	37499	0.294085
12146	37592	0.430491
12147	37508	0.276141
12148	37570	0.640223
12149	37490	0.806745
12150	8367	0.365382
12151	37506	0.505879
12152	37510	0.296423
12153	8372	0.724440
12154	37530	0.530077
12155	37572	0.370683
12156	37528	0.873952
12157	37572	0.230549
12158	37545	0.425060
12159	37599	0.325529
12160	8407	0.312094
12161	37545	0.349456
12162	8431	0.427535
12163	37543	0.740930
12164	8394	0.903490
12165	37545	0.306825
12166	37524	0.604134
12167	37556	0.256188
12168	37651	0.399324
12169	37543	0.970392
12170	8421	0.501779
12171	8421	0.258076
12172	37563	0.529093
12173	8400	0.401185
12174	37565	0.550655
12175	37574	0.269890
12176	37638	0.644423
12177	8402	0.748488
12178	8395	0.238155
12179	37618	0.309133
12180	8455	0.571135
12181	37598	0.544624
12182	37629	0.734530
12183	37628	0.347232
12184	8419	0.475837
12185	37622	0.487230
12186	8417	0.996474
12187	37611	0.427026
12188	8439	0.413836
12189	37652	0.392439
12190	37635	0.288729
12191	37606	0.491506
12192	37619	0.469350
12193	37661	0.656721
12194	37605	0.755441
12195	8445	0.367040
12196	8424	0.742035
12197	8443	0.787322
12198	37663	0.638656
12199	37682	0.450207
12200	8461	0.405885
12201	37665	0.841075
12202	37630	0.573043
12203	8441	0.576110
12204	8440	0.594021
12205	8454	0.492953
12206	37667	0.506506
12207	8450	0.669446
12208	37671	0.423227
12209	8458	0.794702
12210	8451	0.471378
12211	37692	0.555610
12212	37737	0.766147
12213	37700	0.565484
12214	37703	0.875096
12215	37692	0.697510
12216	37658	0.365543
12217	37681	0.478886
12218	8466	0.287207
12219	37689	0.372908
12220	37691	0.498102
12221	37710	0.362669
12222	37696	0.605505
12223	37716	0.318508
12224	8460	0.376060
12225	8451	0.517438
12226	37730	0.486251
12227	37712	0.569137
12228	8483	0.303615
12229	8485	0.265043
12230	37762	0.797212
12231	8462	0.706318
12232	37765	0.797291
12233	37759	0.432653
12234	37734	0.470817
12235	37745	0.407755
12236	37724	0.520461
12237	37737	0.495669
12238	37772	0.374032
12239	37775	0.769365
12240	37760	0.379065
12241	37754	0.590766
12242	8484	0.292153
12243	37777	0.597031
12244	8499	0.580261
12245	8488	0.418824
12246	37753	0.739668
12247	8509	0.495545
12248	37787	0.618914
12249	37793	0.352491
12250	37812	0.536922
12251	37827	0.381551
12252	37770	0.293955
12253	37771	0.309470
12254	8521	0.724778
12255	37769	0.425456
12256	37752	0.823920
12257	8510	0.706060
12258	37794	0.613943
12259	37809	0.561599
12260	37798	0.407277
12261	8551	0.582137
12262	37829	0.411263
12263	8519	0.774414
12264	37774	0.662394
12265	37827	0.469027
12266	37829	0.318046
12267	37866	0.454953
12268	37866	0.348983
12269	37824	0.776042
12270	8523	0.576259
12271	37820	0.281279
12272	8536	0.234948
12273	8555	0.242749
12274	37891	0.349948
12275	37911	0.282548
12276	22507	0.295970
12277	37852	0.277469
12278	37795	0.282575
12279	8544	0.448950
12280	37797	0.626465
12281	37880	0.285497
12282	22461	0.328001
12283	8561	0.397151
12284	37884	0.262924
12285	8563	0.392395
12286	22622	0.556661
12287	22530	0.398459
12288	37940	0.670513
12289	37932	0.284745
12290	37803	0.464911
12291	37874	0.840082
12292	37942	0.312207
12293	37946	0.308371
12294	8567	0.459091
12295	37923	0.480499
12296	22654	0.555033
12297	37916	0.661875
12298	1282	0.392379
12299	37978	0.389235
12300	8579	0.379125
12301	8521	0.732989
12302	8543	0.328460
12303	37900	0.795493
12304	1301	0.347377
12305	37952	0.384431
12306	37990	0.240081
12307	8568	0.456386
12308	8574	0.323061
12309	8570	0.278085
12310	37896	0.400164
12311	37871	0.278657
12312	37844	0.602876
12313	37965	0.646381
12314	37942	0.739409
12315	8605	0.438882
12316	8558	0.333892
12317	37897	0.592833
12318	37844	0.519100
12319	37921	0.284977
12320	38003	0.797109
12321	22946	0.270304
12322	37937	0.862273
12323	38026	0.552328
12324	38009	0.632867
12325	8559	0.679413
12326	37948	0.608409
12327	37974	0.316996
12328	38047	0.668448
12329	38012	0.762826
12330	38011	0.255939
12331	37919	0.407463
12332	37957	0.363304
12333	38040	0.641524
12334	38005	0.919110
12335	38055	0.302262
12336	37954	0.442431
12337	37973	0.488814
12338	38033	0.642642
12339	37963	0.511237
12340	8594	0.212382
12341	37972	0.465994
12342	38073	0.531443
12343	38075	0.436385
12344	8624	0.313635
12345	8635	0.284769
12346	8648	0.343085
12347	38029	0.276789
12348	38098	0.363979
12349	8613	0.469563
12350	8628	0.284786
12351	38034	0.390535
12352	38064	0.467274
12353	38032	0.344768
12354	38018	0.379254
12355	38066	0.353892
12356	8644	0.387783
12357	8636	0.416605
12358	38097	0.358429
12359	1658	0.597119
12360	38067	0.456131
12361	8641	0.471321
12362	23421	0.285875
12363	8628	0.459619
12364	38110	0.516542
12365	8629	0.526751
12366	38053	0.759795
12367	8664	0.365526
12368	38119	0.361980
12369	8650	0.407231
12370	38064	0.430355
12371	8656	0.266344
12372	8656	0.189583
12373	38091	0.211603
12374	38104	0.433995
12375	38105	0.449824
12376	8663	0.387365
12377	38122	0.396524
12378	38138	0.300920
12379	8665	0.279972
12380	38114	0.402980
12381	8663	0.530301
12382	38124	0.376646
12383	38124	0.374401
12384	38115	0.293357
12385	38135	0.228243
12386	38140	0.237106
12387	8669	0.455649
12388	38125	0.460272
12389	38129	0.303723
12390	38134	0.291284
12391	43443	0.299254
12392	11418	0.411178
12393	43457	0.365574
12394	11424	0.368261
12395	43457	0.202978
12396	43459	0.322520
12397	43457	0.341953
12398	43461	0.425776
12399	11425	0.933234
12400	11428	0.352237
12401	11424	0.479668
12402	43445	0.412087
12403	43464	0.514255
12404	43466	0.763128
12405	43475	0.406535
12406	43471	0.780325
12407	11429	0.383174
12408	11423	0.325554
12409	43475	0.420146
12410	11425	0.630008
12411	11434	0.301875
12412	11427	0.343111
12413	43479	0.410321
12414	43491	0.423457
12415	11440	0.473332
12416	43484	0.548819
12417	43474	0.538126
12418	11447	0.319173
12419	11433	0.791423
12420	43486	0.427451
12421	43489	0.769828
12422	43493	0.963971
12423	11437	0.718850
12424	43485	0.537226
12425	11448	0.621182
12426	43498	0.458583
12427	43483	0.800988
12428	11479	0.992696
12429	43485	0.376789
12430	43517	0.545298
12431	43528	0.625407
12432	43517	0.308250
12433	43524	0.674720
12434	11474	0.932476
12435	43511	0.893383
12436	43556	0.908419
12437	43495	0.566172
12438	43523	0.302594
12439	43508	0.377668
12440	43538	0.460533
12441	43504	0.861997
12442	43527	0.202736
12443	43521	0.588406
12444	43521	0.538851
12445	43525	0.394083
12446	43521	0.509271
12447	11469	0.932532
12448	43532	0.469267
12449	11475	0.938652
12450	11456	0.853794
12451	43513	0.315198
12452	11484	0.583666
12453	43562	0.970425
12454	43550	0.762982
12455	11473	0.997559
12456	43594	0.515390
12457	11484	0.698110
12458	43522	0.506589
12459	11466	0.473829
12460	43622	0.791416
12461	43544	0.375558
12462	43562	0.746504
12463	43592	0.734866
12464	43591	0.500675
12465	43547	0.176595
12466	11500	0.688184
12467	43601	0.302048
12468	43539	0.263354
12469	43593	0.518073
12470	43546	0.976686
12471	43559	0.133653
12472	11504	0.302463
12473	11470	0.611716
12474	11481	0.677817
12475	11487	0.299691
12476	43598	0.654448
12477	43581	0.604137
12478	43577	0.615276
12479	43595	0.754570
12480	11503	0.604096
12481	11504	0.576269
12482	11510	0.691504
12483	43559	0.179002
12484	11507	0.958965
12485	43557	0.247942
12486	43558	0.307612
12487	11508	0.534455
12488	11509	0.507957
12489	43578	0.446795
12490	43583	0.625817
12491	43680	0.713983
12492	11526	0.726354
12493	11470	0.394930
12494	43680	0.539260
12495	11514	0.617034
12496	43600	0.317515
12497	43619	0.436959
12498	43639	0.940494
12499	43614	0.501720
12500	43635	0.533008
12501	43616	0.404771
12502	43606	0.503393
12503	11508	0.954266
12504	11512	0.713173
12505	43586	0.337859
12506	43619	0.602132
12507	11553	0.749770
12508	43619	0.327118
12509	43671	0.587710
12510	43672	0.837138
12511	43666	0.319234
12512	43620	0.350065
12513	43681	0.893102
12514	43628	0.381298
12515	11521	0.390207
12516	11541	0.474293
12517	43670	0.424458
12518	43656	0.602673
12519	11537	0.806014
12520	11550	0.610986
12521	43623	0.605369
12522	11538	0.925404
12523	11547	0.860730
12524	43688	0.607292
12525	43648	0.442308
12526	11542	0.729772
12527	11546	0.666095
12528	11537	0.533846
12529	43683	0.611419
12530	43696	0.564314
12531	43640	0.388676
12532	43725	0.522266
12533	43666	0.322681
12534	43668	0.402864
12535	43692	0.533304
12536	43715	0.520413
12537	43668	0.527530
12538	43713	0.570716
12539	11557	0.556494
12540	43714	0.533229
12541	11574	0.939367
12542	43708	0.749601
12543	11550	0.799493
12544	11555	0.311453
12545	11559	0.296488
12546	11564	0.556920
12547	43702	0.305508
12548	43729	0.915640
12549	11578	0.639679
12550	43716	0.579529
12551	43683	0.578989
12552	43736	0.290370
12553	11545	0.410568
12554	11558	0.498848
12555	11574	0.669296
12556	43764	0.354039
12557	11560	0.319719
12558	11576	0.667983
12559	11564	0.485199
12560	11561	0.626259
12561	43745	0.491580
12562	43720	0.190969
12563	43732	0.710779
12564	43734	0.431891
12565	43814	0.319050
12566	43716	0.656686
12567	11568	0.276448
12568	43703	0.671722
12569	43731	0.511596
12570	11581	0.427962
12571	43712	0.385734
12572	43793	0.746752
12573	43777	0.274628
12574	11610	0.664218
12575	43756	0.443225
12576	11605	0.241388
12577	11586	0.417478
12578	43741	0.647541
12579	43751	0.414450
12580	11600	0.525497
12581	11581	0.359855
12582	11580	0.346268
12583	11563	0.799521
12584	11593	0.220680
12585	43758	0.289764
12586	43754	0.332683
12587	43776	0.727395
12588	43752	0.440829
12589	11580	0.340830
12590	43818	0.648492
12591	43839	0.373984
12592	43784	0.299685
12593	43755	0.598943
12594	43803	0.316510
12595	43764	0.250077
12596	11610	0.636138
12597	43784	0.302606
12598	11587	0.413009
12599	43784	0.286901
12600	11605	0.272813
12601	43769	0.441055
12602	43847	0.356567
12603	11625	0.270645
12604	43802	0.397775
12605	43769	0.431034
12606	43769	0.280151
12607	43772	0.673153
12608	43820	0.379882
12609	11625	0.388971
12610	11602	0.406986
12611	43814	0.244791
12612	43778	0.275597
12613	11629	0.228325
12614	43822	0.420225
12615	43798	0.352671
12616	43811	0.233886
12617	43834	0.829644
12618	11629	0.261594
12619	43789	0.785119
12620	43848	0.364093
12621	43805	0.454283
12622	43805	0.243291
12623	11627	0.475399
12624	43857	0.462407
12625	11629	0.233764
12626	11612	0.329796
12627	11644	0.370376
12628	43824	0.263199
12629	43879	0.244035
12630	43823	0.271038
12631	43870	0.603664
12632	43828	0.565775
12633	43836	0.190797
12634	11650	0.331062
12635	43866	0.245821
12636	43812	0.372339
12637	11637	0.353469
12638	43853	0.301790
12639	11642	0.327062
12640	11650	0.521966
12641	43829	0.283343
12642	43881	0.379662
12643	11632	0.230470
12644	43864	0.542985
12645	11667	0.743667
12646	43911	0.351137
12647	43852	0.334814
12648	43901	0.420233
12649	11633	0.337992
12650	43862	0.354882
12651	11643	0.492437
12652	11667	0.796299
12653	43850	0.197616
12654	43877	0.572029
12655	43905	0.268476
12656	43928	0.398108
12657	43917	0.260087
12658	43959	0.211777
12659	11662	0.377434
12660	43891	0.638541
12661	43895	0.299347
12662	43908	0.360947
12663	43977	0.297397
12664	11682	0.269091
12665	43874	0.367433
12666	43926	0.354861
12667	11662	0.362111
12668	43904	0.247457
12669	43904	0.266098
12670	43933	0.191827
12671	43902	0.392859
12672	11653	0.687705
12673	11678	0.307839
12674	43961	0.376843
12675	43961	0.406985
12676	11659	0.443741
12677	43923	0.410157
12678	43944	0.649697
12679	11669	0.339703
12680	43936	0.368172
12681	11668	0.296613
12682	43976	0.244789
12683	11692	0.159597
12684	43977	0.442493
12685	43922	0.526436
12686	43952	0.362838
12687	44014	0.328552
12688	11690	0.319882
12689	11723	0.210310
12690	43955	0.609440
12691	11668	0.292268
12692	43963	0.424319
12693	44003	0.410464
12694	43981	0.310088
12695	44004	0.326455
12696	11677	0.281579
12697	43941	0.351965
12698	43949	0.555686
12699	11680	0.439950
12700	43988	0.770843
12701	43992	0.597689
12702	43954	0.338859
12703	11702	0.262950
12704	43994	0.257730
12705	44014	0.342453
12706	43949	0.616480
12707	44002	0.610631
12708	11710	0.625557
12709	11708	0.961307
12710	44018	0.503152
12711	11699	0.804620
12712	11720	0.346896
12713	44032	0.446077
12714	44033	0.272484
12715	11715	0.800676
12716	11731	0.400773
12717	43996	0.339539
12718	11722	0.864266
12719	11715	0.293174
12720	44022	0.538242
12721	11710	0.826650
12722	43990	0.341751
12723	43980	0.330100
12724	11711	0.629429
12725	11731	0.371607
12726	44055	0.650450
12727	44059	0.512513
12728	44055	0.656448
12729	44005	0.375882
12730	44011	0.266261
12731	44023	0.917250
12732	11719	0.603031
12733	44056	0.470436
12734	44054	0.440137
12735	11755	0.578102
12736	44006	0.394486
12737	44057	0.517463
12738	11728	0.717796
12739	44007	0.687961
12740	44028	0.690369
12741	44058	0.448735
12742	44047	0.987454
12743	44066	0.736469
12744	11746	0.219341
12745	44021	0.498209
12746	44061	0.559550
12747	44042	0.647865
12748	11743	0.418495
12749	11742	0.831300
12750	44094	0.421564
12751	44021	0.391272
12752	44073	0.345537
12753	44083	0.872297
12754	11742	0.931966
12755	44104	0.559098
12756	44050	0.617309
12757	44104	0.562950
12758	44061	0.565225
12759	44081	0.379694
12760	44048	0.535758
12761	44108	0.417631
12762	11767	0.215867
12763	44121	0.285956
12764	44070	0.723513
12765	44072	0.321124
12766	11753	0.892300
12767	44061	0.639700
12768	44115	0.296653
12769	44071	0.391283
12770	11749	0.766698
12771	44140	0.247009
12772	11748	0.687380
12773	44100	0.688949
12774	44092	0.595437
12775	11792	0.275091
12776	44106	0.520659
12777	11751	0.306923
12778	44110	0.316148
12779	44116	0.615890
12780	44114	0.643371
12781	44111	0.880913
12782	11797	0.194221
12783	44122	0.635634
12784	11763	0.539121
12785	44157	0.451284
12786	44125	0.393161
12787	44128	0.339453
12788	44120	0.485128
12789	44133	0.781621
12790	44124	0.760654
12791	44134	0.480711
12792	44157	0.316828
12793	11785	0.522709
12794	44211	0.738488
12795	44147	0.579782
12796	11774	0.323875
12797	11781	0.600808
12798	11776	0.548202
12799	11807	0.743380
12800	11771	0.834884
12801	11772	0.630837
12802	44182	0.499438
12803	44161	0.573871
12804	11794	0.681307
12805	44202	0.426667
12806	11781	0.424201
12807	44169	0.444861
12808	44196	0.505028
12809	44182	0.515054
12810	44200	0.812205
12811	11787	0.496169
12812	44178	0.455309
12813	44183	0.534590
12814	44192	0.804966
12815	44146	0.526086
12816	44211	0.864794
12817	44192	0.833570
12818	11808	0.342461
12819	44218	0.525564
12820	11800	0.308718
12821	44201	0.588548
12822	44213	0.430880
12823	11812	0.830834
12824	44173	0.393640
12825	11809	0.426511
12826	44231	0.747306
12827	11812	0.666845
12828	11818	0.514954
12829	44229	0.699279
12830	11811	0.689594
12831	44203	0.563602
12832	44206	0.637136
12833	44219	0.418233
12834	44244	0.722929
12835	44221	0.312369
12836	11839	0.427112
12837	11816	0.500370
12838	11822	0.766937
12839	44212	0.597559
12840	44251	0.363601
12841	44193	0.253565
12842	44227	0.570206
12843	11838	0.509675
12844	44241	0.610362
12845	44268	0.350018
12846	44254	0.391833
12847	44223	0.305963
12848	44271	0.660193
12849	44291	0.631547
12850	44267	0.345628
12851	44255	0.416120
12852	11825	0.416485
12853	44239	0.517053
12854	44273	0.354389
12855	44262	0.418691
12856	11848	0.531915
12857	11840	0.419280
12858	44233	0.481724
12859	44286	0.329461
12860	44245	0.653260
12861	44250	0.400649
12862	44283	0.513940
12863	44276	0.455359
12864	11849	0.433519
12865	44275	0.473670
12866	44290	0.350753
12867	11847	0.619597
12868	44284	0.402033
12869	44289	0.373643
12870	11853	0.466890
12871	11881	0.239038
12872	44279	0.335799
12873	44275	0.396270
12874	44333	0.257408
12875	44331	0.235514
12876	44308	0.526156
12877	44335	0.576103
12878	11868	0.377048
12879	11868	0.370589
12880	11882	0.331786
12881	44300	0.482298
12882	44301	0.387564
12883	11923	0.380306
12884	29559	0.440754
12885	44429	0.261974
12886	44311	0.363491
12887	11852	0.571087
12888	44376	0.559683
12889	11865	0.612425
12890	44296	0.500987
12891	44357	0.434219
12892	44426	0.390894
12893	44469	0.232899
12894	44415	0.199415
12895	11858	0.565073
12896	44325	0.417732
12897	44294	0.445744
12898	29686	0.288133
12899	44359	0.408228
12900	44309	0.489827
12901	11855	0.316601
12902	4530	0.578218
12903	29803	0.380316
12904	44472	0.172379
12905	44363	0.498977
12906	44313	0.288684
12907	11875	0.591299
12908	44436	0.274828
12909	11874	0.626892
12910	44309	0.577003
12911	11897	0.400520
12912	11927	0.309587
12913	44477	0.322618
12914	44360	0.520300
12915	44345	0.708761
12916	44347	0.613610
12917	44327	0.337995
12918	11895	0.416975
12919	11895	0.599780
12920	44398	0.344568
12921	11897	0.502328
12922	44356	0.480684
12923	11941	0.375123
12924	29727	0.377612
12925	44338	0.596225
12926	44339	0.768432
12927	44313	0.358349
12928	11893	0.409322
12929	44363	0.617832
12930	44384	0.540650
12931	44340	0.572319
12932	44350	0.464733
12933	11915	0.540091
12934	11896	0.415782
12935	11983	0.310580
12936	11949	0.489983
12937	44527	0.223911
12938	44418	0.485265
12939	11911	0.732096
12940	44404	0.287324
12941	44445	0.240008
12942	44555	0.406152
12943	11929	0.527968
12944	11912	0.488246
12945	44372	0.267899
12946	11932	0.565467
12947	44465	0.430591
12948	29918	0.370739
12949	4625	0.322501
12950	11930	0.459840
12951	44458	0.591758
12952	11916	0.481709
12953	44368	0.477759
12954	44371	0.354862
12955	44523	0.203918
12956	29834	0.301792
12957	44403	0.489075
12958	11931	0.601669
12959	11914	0.491544
12960	44525	0.343936
12961	44555	0.334051
12962	44565	0.169254
12963	11934	0.554631
12964	4559	0.317029
12965	44473	0.813498
12966	11935	0.496589
12967	44433	0.486118
12968	44563	0.228461
12969	11993	0.259264
12970	11954	0.380290
12971	11956	0.477037
12972	44500	0.545145
12973	11944	0.887915
12974	44534	0.748552
12975	44479	0.853444
12976	44483	0.495343
12977	44587	0.351253
12978	44490	0.737256
12979	29843	0.487147
12980	11977	0.461244
12981	44543	0.328927
12982	44572	0.392596
12983	11971	0.465982
12984	11989	0.428756
12985	44520	0.332074
12986	11974	0.631769
12987	44522	0.399317
12988	44564	0.358396
12989	44540	0.435384
12990	11964	0.324606
12991	11970	0.590776
12992	44584	0.398720
12993	11984	0.413923
12994	44528	0.448178
12995	44520	0.283639
12996	11986	0.412023
12997	44533	0.714382
12998	44522	0.426237
12999	44551	0.508575
13000	44568	0.677590
13001	44532	0.354617
13002	11997	0.427783
13003	11995	0.423143
13004	44561	0.511382
13005	44550	0.391158
13006	44589	0.291965
13007	11987	0.384649
13008	54517	0.285317
13009	17133	0.367089
13010	17127	0.178176
13011	54513	0.224640
13012	17133	0.464276
13013	54514	0.294876
13014	54517	0.403421
13015	17129	0.257569
13016	17133	0.456479
13017	54523	0.145033
13018	17136	0.321521
13019	54524	0.122508
13020	54519	0.237083
13021	54516	0.324522
13022	17133	0.246730
13023	54528	0.607276
13024	54529	0.296295
13025	54532	0.253788
13026	17150	0.336998
13027	17147	0.924662
13028	54541	0.307477
13029	17146	0.547205
13030	54528	0.564152
13031	17148	0.411203
13032	17142	0.365548
13033	54538	0.645807
13034	54556	0.283462
13035	17149	0.402142
13036	54552	0.577339
13037	54530	0.290987
13038	54549	0.205883
13039	54568	0.299869
13040	17159	0.396776
13041	54563	0.199914
13042	54561	0.278759
13043	17144	0.294415
13044	54564	0.387544
13045	17159	0.302840
13046	54574	0.733463
13047	17149	0.375344
13048	17167	0.729753
13049	54590	0.741655
13050	54582	0.310110
13051	54581	0.491420
13052	17172	0.613317
13053	54572	0.256652
13054	54595	0.927669
13055	54566	0.399285
13056	17172	0.353501
13057	17160	0.674667
13058	17162	0.798640
13059	54588	0.647216
13060	54583	0.405482
13061	54586	0.242686
13062	17191	0.344347
13063	54584	0.354408
13064	54580	0.543079
13065	54597	0.543955
13066	54584	0.334707
13067	54569	0.276827
13068	54553	0.439305
13069	17227	0.463497
13070	54585	0.458866
13071	54631	0.780108
13072	54617	0.371622
13073	17194	0.336988
13074	17202	0.631130
13075	54632	0.299720
13076	17204	0.652005
13077	54610	0.466851
13078	17201	0.930468
13079	54604	0.681361
13080	54613	0.353549
13081	54667	0.772115
13082	17166	0.430335
13083	54676	0.265374
13084	17203	0.863603
13085	17197	0.242775
13086	54653	0.328881
13087	17210	0.327494
13088	54617	0.646325
13089	17192	0.234373
13090	54624	0.427520
13091	17200	0.345942
13092	54650	0.928444
13093	17181	0.325881
13094	54652	0.326771
13095	54697	0.243760
13096	54676	0.335132
13097	54677	0.370229
13098	17207	0.427710
13099	54618	0.938150
13100	54654	0.360589
13101	54698	0.846149
13102	17208	0.203023
13103	54718	0.413328
13104	54699	0.530117
13105	54690	0.280855
13106	54690	0.369585
13107	54716	0.336495
13108	54725	0.633374
13109	54659	0.249182
13110	17196	0.448402
13111	17213	0.987452
13112	54659	0.255888
13113	17217	0.240812
13114	54666	0.781606
13115	54727	0.376716
13116	54699	0.219061
13117	54695	0.310358
13118	17229	0.432924
13119	17224	0.324900
13120	54707	0.668998
13121	17247	0.643601
13122	17238	0.654094
13123	17249	0.435577
13124	17239	0.532221
13125	17233	0.555652
13126	54714	0.961301
13127	54724	0.360588
13128	54715	0.715600
13129	54748	0.377951
13130	54723	0.474054
13131	54747	0.225383
13132	54679	0.262132
13133	17236	0.653346
13134	54755	0.652583
13135	54696	0.290599
13136	17233	0.806122
13137	54713	0.558568
13138	54712	0.512136
13139	17252	0.480750
13140	17274	0.271397
13141	17242	0.232918
13142	54731	0.360447
13143	54737	0.917797
13144	54711	0.507413
13145	17265	0.668315
13146	17255	0.440830
13147	17236	0.431509
13148	17243	0.591699
13149	17272	0.523264
13150	17288	0.183688
13151	17243	0.505750
13152	54761	0.976840
13153	54746	0.761599
13154	54762	0.687981
13155	54728	0.376885
13156	54720	0.369059
13157	17250	0.493524
13158	54780	0.606862
13159	17256	0.310686
13160	54752	0.674079
13161	54796	0.692840
13162	54778	0.402610
13163	54753	0.906667
13164	54754	0.483146
13165	54780	0.385445
13166	54738	0.544928
13167	54739	0.431461
13168	17269	0.595731
13169	54738	0.734045
13170	17287	0.513088
13171	17291	0.632921
13172	54826	0.276289
13173	54775	0.793808
13174	54813	0.251389
13175	54735	0.286842
13176	54890	0.479749
13177	54796	0.673673
13178	54856	0.555944
13179	54848	0.308774
13180	54827	0.291708
13181	54848	0.129104
13182	54785	0.507559
13183	54811	0.872835
13184	54756	0.288375
13185	54776	0.903124
13186	54789	0.345904
13187	17263	0.618011
13188	54861	0.580606
13189	54862	0.320794
13190	54789	0.338717
13191	54789	0.707436
13192	54789	0.524918
13193	54803	0.763605
13194	54857	0.335403
13195	54796	0.460286
13196	54875	0.244275
13197	54877	0.356063
13198	17282	0.958007
13199	54877	0.280335
13200	17293	0.631033
13201	54790	0.357429
13202	54853	0.828954
13203	17293	0.307863
13204	54793	0.896994
13205	17293	0.500060
13206	54835	0.594808
13207	54881	0.447039
13208	54888	0.336490
13209	54900	0.303222
13210	17345	0.413308
13211	17325	0.385341
13212	54897	0.884434
13213	54895	0.287991
13214	54815	0.440812
13215	54872	0.909614
13216	54898	0.487740
13217	54836	0.499668
13218	17342	0.776803
13219	54888	0.283936
13220	17296	0.583094
13221	17329	0.974074
13222	54887	0.368363
13223	54915	0.274286
13224	54833	0.258394
13225	17323	0.608838
13226	54867	0.923427
13227	17341	0.324911
13228	17306	0.394755
13229	54886	0.561615
13230	54930	0.378486
13231	17355	0.354400
13232	17314	0.852370
13233	17333	0.993190
13234	54912	0.636305
13235	17347	0.526862
13236	54913	0.448088
13237	17312	0.234608
13238	54941	0.536103
13239	17314	0.997094
13240	17361	0.402342
13241	54829	0.883607
13242	54963	0.378163
13243	54947	0.698454
13244	54928	0.979079
13245	17358	0.818202
13246	54852	0.446622
13247	54868	0.423449
13248	54962	0.513621
13249	17346	0.943646
13250	54885	0.878299
13251	17358	0.516514
13252	17346	0.830916
13253	17380	0.338870
13254	54916	0.386221
13255	54978	0.542924
13256	17401	0.418094
13257	54986	0.299776
13258	55008	0.623545
13259	54955	0.894948
13260	54892	0.867969
13261	17349	0.744263
13262	54951	0.700656
13263	17375	0.428816
13264	54937	0.316109
13265	55017	0.407168
13266	54953	0.826021
13267	17403	0.330700
13268	54974	0.643773
13269	54992	0.388894
13270	55010	0.385737
13271	54952	0.979476
13272	54924	0.896182
13273	54984	0.497783
13274	17359	0.237108
13275	17362	0.182247
13276	55008	0.984173
13277	17360	0.849820
13278	54991	0.799283
13279	54984	0.321205
